coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
SPR,Cryptopia,1511202600.0,4.1e-05,5e-05,2.7600000000000014e-05,3.13e-05,2.4037599999999997,62955.600000000006,20-11-2017 18:30
SPR,Cryptopia,1512412200.0,3.13e-05,3.8e-05,2.3e-05,2.7000000000000002e-05,3.38385,121280.11,04-12-2017 18:30
SPR,Cryptopia,1513621800.0,2.7000000000000002e-05,4.320000000000001e-05,6.06e-06,2.07e-05,5.481929999999999,183068.64999999997,18-12-2017 18:30
SPR,Cryptopia,1514831400.0,2.07e-05,0.00018999999999999998,2.07e-05,0.0001234,38.058699999999995,462003.56000000006,01-01-2018 18:30
SPR,Cryptopia,1516041000.0,0.0001234,0.0002448,9.58e-05,0.00010290000000000001,82.91999999999999,476381.69999999995,15-01-2018 18:30
SPR,Cryptopia,1517250600.0,0.00010290000000000001,0.0002,9.02e-05,9.04e-05,30.3921,221266.46,29-01-2018 18:30
SPR,Cryptopia,1518460200.0,9.04e-05,9.25e-05,3.950000000000001e-05,5.68e-05,10.5292,160222.93000000002,12-02-2018 18:30
SPR,Cryptopia,1519669800.0,5.68e-05,0.00011999999999999999,3.510000000000001e-05,4.3e-05,11.035690000000002,185730.26,26-02-2018 18:30
SPR,Cryptopia,1520879400.0,4.3e-05,5.07e-05,3.5e-05,3.5e-05,1.5600988,37706.82,12-03-2018 18:30
SPR,Cryptopia,1522089000.0,3.5e-05,4.26e-05,2.7000000000000002e-05,2.8899999999999998e-05,1.349825,39470.450000000004,26-03-2018 18:30
SPR,Cryptopia,1523298600.0,2.8899999999999998e-05,3.79e-05,2.8000000000000013e-05,3.19e-05,0.618332,18580.39,09-04-2018 18:30
SPR,Cryptopia,1524508200.0,3.19e-05,7.5e-05,3.09e-05,6.61e-05,4.827600000000001,93944.72,23-04-2018 18:30
SPR,Cryptopia,1525717800.0,6.61e-05,7.53e-05,4.8100000000000004e-05,5.8399999999999997e-05,5.11137,80589.73,07-05-2018 18:30
