coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time
BTC,Bitfinex,1465756200.0,585.95,719.0,561.3,702.68,213172026.2,333103.25,12-06-2016 18:30
BTC,Bitfinex,1466361000.0,700.21,789.78,656.51,743.9,327187910.76,446766.89,19-06-2016 18:30
BTC,Bitfinex,1466965800.0,694.06,717.0,555.56,648.5,347183192.12,542265.0800000001,26-06-2016 18:30
BTC,Bitfinex,1467570600.0,660.98,706.0,621.58,678.85,156787571.24,235862.27000000002,03-07-2016 18:30
BTC,Bitfinex,1468175400.0,680.07,682.9,610.1,649.19,134984488.63,208536.40000000002,10-07-2016 18:30
BTC,Bitfinex,1468780200.0,648.83,689.96,645.45,674.19,76163248.25999999,114049.08000000002,17-07-2016 18:30
BTC,Bitfinex,1469385000.0,673.19,676.51,639.41,653.0,65072023.660000004,98751.69,24-07-2016 18:30
BTC,Bitfinex,1469989800.0,653.28,662.78,605.01,607.52,71883727.11,112567.87000000001,31-07-2016 18:30
BTC,Bitfinex,1470594600.0,611.38,615.29,595.0,604.1,19271472.8,31896.87,07-08-2016 18:30
BTC,Bitfinex,1471199400.0,604.1,609.29,562.99,565.75,30288787.439999998,51709.090000000004,14-08-2016 18:30
BTC,Bitfinex,1471804200.0,566.47,589.99,564.0,588.79,17274586.22,29948.6,21-08-2016 18:30
BTC,Bitfinex,1472409000.0,587.61,590.69,567.23,574.8,12333424.31,21305.68,28-08-2016 18:30
BTC,Bitfinex,1473013800.0,574.77,618.65,570.61,612.67,19836644.29,33563.29,04-09-2016 18:30
BTC,Bitfinex,1473618600.0,611.91,636.16,595.36,611.11,23761495.11,38341.22,11-09-2016 18:30
BTC,Bitfinex,1474223400.0,611.8,640.0,604.96,609.76,18651640.16,30435.62,18-09-2016 18:30
BTC,Bitfinex,1474828200.0,610.0,612.01,595.01,609.18,10921764.38,18152.32,25-09-2016 18:30
BTC,Bitfinex,1475433000.0,609.53,618.0,575.0,612.43,12402392.499999998,20455.28,02-10-2016 18:30
BTC,Bitfinex,1476037800.0,612.43,622.87,609.63,618.81,14476909.62,23499.43,09-10-2016 18:30
BTC,Bitfinex,1476642600.0,619.24,646.86,618.06,639.94,23307394.090000004,36469.1,16-10-2016 18:30
BTC,Bitfinex,1477247400.0,639.94,672.2,627.84,655.03,29902505.450000003,46308.90000000001,23-10-2016 18:30
BTC,Bitfinex,1477852200.0,654.64,724.0,652.6,701.9,50963784.26,73639.0,30-10-2016 18:30
BTC,Bitfinex,1478457000.0,701.6,753.65,676.0,707.84,63353743.4,88090.58000000002,06-11-2016 18:30
BTC,Bitfinex,1479061800.0,704.78,743.06,687.6,705.01,38819927.08,54394.22,13-11-2016 18:30
BTC,Bitfinex,1479666600.0,705.01,763.85,705.01,738.78,53779911.28,72964.16,20-11-2016 18:30
BTC,Bitfinex,1480271400.0,739.0,753.91,720.0,731.74,27172497.11,36874.729999999996,27-11-2016 18:30
BTC,Bitfinex,1480876200.0,731.99,779.21,728.68,752.55,42925171.84,56875.829999999994,04-12-2016 18:30
BTC,Bitfinex,1481481000.0,752.51,785.0,746.16,778.0,28454829.9,37079.53,11-12-2016 18:30
BTC,Bitfinex,1482085800.0,778.0,793.0,762.89,791.07,20625160.060000002,26349.75,18-12-2016 18:30
BTC,Bitfinex,1482690600.0,790.67,920.0,787.86,907.71,75225088.7,86473.40000000001,25-12-2016 18:30
BTC,Bitfinex,1483295400.0,905.68,1035.0,903.51,1020.0,99545322.9,102455.88,01-01-2017 18:30
BTC,Bitfinex,1483900200.0,1020.7,1166.0,815.0,906.25,243293724.29999998,248040.12999999998,08-01-2017 18:30
BTC,Bitfinex,1484505000.0,902.01,923.66,740.2,829.47,100055600.72999999,122043.51,15-01-2017 18:30
BTC,Bitfinex,1485109800.0,830.98,939.8,828.0,919.0,80460727.66,89672.97,22-01-2017 18:30
BTC,Bitfinex,1485714600.0,894.29,927.34,884.2,919.11,40621807.86,44810.65,29-01-2017 18:30
BTC,Bitfinex,1486319400.0,917.3,1040.0,916.93,1023.0,79309829.25999999,79721.54000000001,05-02-2017 18:30
BTC,Bitfinex,1486924200.0,1022.3,1078.0,936.34,995.69,108397229.19999999,107858.50999999998,12-02-2017 18:30
BTC,Bitfinex,1487529000.0,996.83,1110.0,988.6,1091.2,53375951.13999999,51247.9,19-02-2017 18:30
BTC,Bitfinex,1488133800.0,1091.2,1222.4,1085.0,1195.5,126772122.27000001,109658.24,26-02-2017 18:30
BTC,Bitfinex,1488738600.0,1195.5,1294.9,1176.6,1279.2,116399792.73000002,93439.97,05-03-2017 18:30
