id,bid_amount,bid_amount_btc,bid_price,ask_amount,ask_amount_btc,ask_price,coin,exchange,timestamp
15596,314.94926259,0.0069666776884908,2.212e-05,3641.82252066,0.144944536322268,3.98e-05,INCNT,Bittrex,
15597,1950.0,0.0429,2.2e-05,1825.0,0.07290875000000001,3.995e-05,INCNT,Bittrex,
15598,3640.51094891,0.0798000000001072,2.192e-05,1000.0,0.039990000000000005,3.999e-05,INCNT,Bittrex,
15599,400.0,0.008736,2.184e-05,342.72406786,0.0137089627144,4e-05,INCNT,Bittrex,
15600,314.94926259,0.0067777081309368,2.152e-05,14.75,0.0005910325,4.007e-05,INCNT,Bittrex,
15601,713.95348837,0.015349999999954999,2.15e-05,1108.95,0.04502337,4.06e-05,INCNT,Bittrex,
15602,1402.29615745,0.029924999999983,2.134e-05,1625.0,0.06654375,4.095e-05,INCNT,Bittrex,
15603,57.19913548,0.0012074737499828,2.111e-05,575.0,0.023575,4.1e-05,INCNT,Bittrex,
15604,314.94926259,0.006620233499641799,2.102e-05,500.0,0.020784999999999998,4.157e-05,INCNT,Bittrex,
15605,2050.0,0.04305,2.1e-05,200.75961052,0.0083997821041568,4.184e-05,INCNT,Bittrex,
15606,1975.0,0.0404875,2.05e-05,1625.0,0.06816875,4.195e-05,INCNT,Bittrex,
15607,314.94926259,0.0064312639420878,2.042e-05,92.01391666,0.003909671318883401,4.249e-05,INCNT,Bittrex,
15608,1402.29615745,0.028522703842532998,2.034e-05,500.0,0.021285000000000002,4.257e-05,INCNT,Bittrex,
15609,2600.0,0.052000000000000005,2e-05,1559.30170988,0.0666133690460736,4.272e-05,INCNT,Bittrex,
15610,31.79611635,0.000606033977631,1.906e-05,973.59002724,0.0417864839691408,4.292e-05,INCNT,Bittrex,
15611,10472.44094488,0.19949999999996398,1.905e-05,1625.0,0.06979375,4.295e-05,INCNT,Bittrex,
15612,2100.0,0.039900000000000005,1.9e-05,3523.68482309,0.1513774999999464,4.296e-05,INCNT,Bittrex,
15613,550.49668874,0.009974999999968799,1.812e-05,550.0,0.023633499999999998,4.297e-05,INCNT,Bittrex,
15614,2210.83333333,0.03979499999994,1.8e-05,575.0,0.02504125,4.355e-05,INCNT,Bittrex,
15615,280.0,0.004998,1.785e-05,616.9328877,0.026879765917089002,4.357e-05,INCNT,Bittrex,
15616,2400.0,0.041352,1.723e-05,1700.0,0.074324,4.372e-05,INCNT,Bittrex,
15617,5843.58523725,0.09974999999985751,1.707e-05,326.47767437,0.0143029869141497,4.381e-05,INCNT,Bittrex,
15618,2200.0,0.0374,1.7e-05,606.13025614,0.026584873034300398,4.386e-05,INCNT,Bittrex,
15619,141.34792523,0.0022686341999415,1.605e-05,1625.0,0.07141875,4.395e-05,INCNT,Bittrex,
15620,17457.32106562,0.27931713704991995,1.6e-05,1000.0,0.044,4.4e-05,INCNT,Bittrex,
15621,3138.0,0.049862819999999995,1.589e-05,330.0,0.0145827,4.419e-05,INCNT,Bittrex,
15622,5000.0,0.0772,1.544e-05,1315.0,0.0584386,4.444e-05,INCNT,Bittrex,
15623,86.40402046,0.0008692244458276,1.006e-05,1046.85,0.0465534195,4.447e-05,INCNT,Bittrex,
15624,100.0,0.001005,1.005e-05,800.0,0.035688000000000004,4.461e-05,INCNT,Bittrex,
15625,50.0,0.0005005000000000001,1.001e-05,1700.0,0.076024,4.472e-05,INCNT,Bittrex,
15626,20000.0,0.16019999999999998,8.01e-06,180.0,0.0080892,4.494e-05,INCNT,Bittrex,
15627,500.0,0.0010550000000000002,2.11e-06,1625.0,0.07304375,4.495e-05,INCNT,Bittrex,
15628,500.0,0.00105,2.1e-06,51.68131006,0.0023256589527,4.5e-05,INCNT,Bittrex,
15629,3000.0,0.00063,2.1e-07,193.8332222,0.008732186660109999,4.505e-05,INCNT,Bittrex,
15630,166250.0,0.0049875,3e-08,3385.94704684,0.153044806517168,4.52e-05,INCNT,Bittrex,
15631,,,,2724.21665985,0.124551185688342,4.572e-05,INCNT,Bittrex,
15632,,,,1625.0,0.07466874999999999,4.595e-05,INCNT,Bittrex,
15633,,,,23.16701381,0.00106568263526,4.6e-05,INCNT,Bittrex,
15634,,,,4800.0,0.220896,4.602e-05,INCNT,Bittrex,
15635,,,,73.827524,0.0034366712421999997,4.655e-05,INCNT,Bittrex,
15636,,,,1711.5,0.0797559,4.66e-05,INCNT,Bittrex,
15637,0.05493069,0.0010213894894635,0.01859415,2.44122858,0.04565090120914261,0.01869997,GBYTE,Bittrex,
15638,19.07254088,0.35284200627999995,0.0185,1.56353747,0.0292381350536253,0.01869999,GBYTE,Bittrex,
15639,0.78624489,0.0145330999332891,0.01848419,24.28218583,0.454076875021,0.0187,GBYTE,Bittrex,
15640,0.045469,0.00083888213426,0.01844954,2.00173689,0.0377097804543717,0.01883853,GBYTE,Bittrex,
15641,0.05431568,0.001000999961424,0.0184293,0.04528711,0.0008531430332194,0.01883854,GBYTE,Bittrex,
15642,0.27157823,0.004999999634706999,0.0184109,0.05309149,0.0010038873405587,0.01890863,GBYTE,Bittrex,
15643,11.0,0.2013,0.0183,0.04510594,0.0008531427703479999,0.0189142,GBYTE,Bittrex,
15644,0.43408467,0.007922045227499999,0.01825,0.0449255,0.0008531428823350001,0.01899017,GBYTE,Bittrex,
15645,0.2301372,0.004199999297256,0.01824998,500.0,9.5,0.019,GBYTE,Bittrex,
15646,22.0,0.40040000000000003,0.0182,0.04474577,0.0008531429864164999,0.01906645,GBYTE,Bittrex,
15647,0.21057595,0.003830721875058,0.01819164,2.1,0.0401583,0.019123,GBYTE,Bittrex,
15648,0.17558972,0.0031919998665528,0.01817874,0.04456677,0.0008531430151130999,0.01914303,GBYTE,Bittrex,
15649,1.0,0.018112,0.018112,0.09542644,0.001830665596282,0.01918405,GBYTE,Bittrex,
15650,24.99236936,0.45241187015472,0.018102,1.31769296,0.025280044853036802,0.01918508,GBYTE,Bittrex,
15651,0.5,0.0090505,0.018101,1.84212031,0.0353708652327627,0.01920117,GBYTE,Bittrex,
15652,78.02897254,1.412324402974,0.0181,0.04438849,0.0008531427828359,0.01921991,GBYTE,Bittrex,
15653,1.0,0.0180457,0.0180457,0.05782781,0.0011116494358664002,0.01922344,GBYTE,Bittrex,
15654,0.30479333,0.005486279939999999,0.018,0.04421093,0.0008531427373030001,0.0192971,GBYTE,Bittrex,
15655,1.0,0.0179125,0.0179125,1.44108039,0.0278261671098036,0.01930924,GBYTE,Bittrex,
15656,0.10107691,0.0018099437966060002,0.0179066,0.24839389,0.0047987091412155,0.01931895,GBYTE,Bittrex,
15657,56.58414776,1.0058420739476703,0.01777604,2.59389377,0.05014743698815761,0.01933288,GBYTE,Bittrex,
15658,0.055,0.0009769639,0.01776298,0.04403407,0.0008531429329627,0.01937461,GBYTE,Bittrex,
15659,1.50469489,0.026633250022488997,0.0177001,20.0583981,0.38913292314000003,0.0194,GBYTE,Bittrex,
15660,20.74574364,0.367199662428,0.0177,0.04385793,0.0008531428746906001,0.01945242,GBYTE,Bittrex,
15661,0.02222594,0.00039269457570200003,0.0176683,502.91057909,9.806756292255,0.0195,GBYTE,Bittrex,
15662,4.0,0.070603,0.01765075,0.04368249,0.0008531426182445999,0.01953054,GBYTE,Bittrex,
15663,0.29004172,0.00510806975178,0.0176115,0.04350775,0.0008531430346724999,0.01960899,GBYTE,Bittrex,
15664,14.76944608,0.25935162085926083,0.01756001,0.05085275,0.0010010002782975,0.01968429,GBYTE,Bittrex,
15665,2.84026196,0.049875000017599994,0.01756,0.04333371,0.0008531428157153999,0.01968774,GBYTE,Bittrex,
15666,1.91227298,0.0335030226096,0.01752,1.60574201,0.031713404697499996,0.01975,GBYTE,Bittrex,
15667,44.21206964,0.7737112187000001,0.0175,0.09,0.0017779490999999998,0.01975499,GBYTE,Bittrex,
15668,0.06124415,0.0010714290453184999,0.01749439,5.6846849,0.11236808632816898,0.01976681,GBYTE,Bittrex,
15669,0.17001746,0.0029693124345350004,0.01746475,67.83551636,1.3410647437067296,0.01976936,GBYTE,Bittrex,
15670,0.04335041,0.0007507155231258,0.01731738,4.64148877,0.09186179291701649,0.01979145,GBYTE,Bittrex,
15671,3.63146505,0.062737625979606,0.01727612,1.0,0.0198,0.0198,GBYTE,Bittrex,
15672,0.49087706,0.0084804460850366,0.01727611,1.74552121,0.0345785657075548,0.01980988,GBYTE,Bittrex,
15673,11.0231776,0.19043751853536,0.0172761,0.03768072,0.0007466604231239999,0.01981545,GBYTE,Bittrex,
15674,0.63113289,0.010903508609600099,0.01727609,0.54455883,0.0108005946842178,0.01983366,GBYTE,Bittrex,
15675,0.23789428,0.0041098806128224,0.01727608,0.06762095,0.0013412378759174999,0.01983465,GBYTE,Bittrex,
15676,0.6845264,0.011825926003248,0.01727607,0.04298772,0.000853142888664,0.0198462,GBYTE,Bittrex,
15677,0.22780165,0.0039355149734989995,0.01727606,0.00382712,7.6159688e-05,0.0199,GBYTE,Bittrex,
15678,56.58414776,0.9775500000676703,0.01727604,0.04281575,0.0008531427810825001,0.01992591,GBYTE,Bittrex,
15679,1.0,0.017212,0.017212,5.76905764,0.11509269991799999,0.01995,GBYTE,Bittrex,
15680,0.69010877,0.011869870844000001,0.0172,10.11520241,0.20183591663246522,0.01995372,GBYTE,Bittrex,
15681,0.12636743,0.002170550161395,0.0171765,1.97460242,0.039488296655402,0.0199981,GBYTE,Bittrex,
15682,29.28152193,0.5022917134045884,0.01715388,0.2,0.0039997800000000005,0.0199989,GBYTE,Bittrex,
15683,58.16326531,0.9975000000665,0.01715,557.20664756,11.1441329512,0.02,GBYTE,Bittrex,
15684,0.77945478,0.013343564324298002,0.0171191,0.13076468,0.0026155080540752,0.02000164,GBYTE,Bittrex,
15685,0.50762699,0.008689096874259101,0.01711709,0.04264448,0.0008531429082111999,0.02000594,GBYTE,Bittrex,
15686,58.28220859,0.99750000001785,0.017115,0.32210359,0.006444745259797,0.0200083,GBYTE,Bittrex,
15687,300.0,5.1330029999999995,0.01711001,0.50783127,0.0101646897605676,0.02001588,GBYTE,Bittrex,
15688,233.19696084,3.9899999999724,0.01711,0.04350775,0.0008723303874999999,0.02005,GBYTE,Bittrex,
15689,13.0,0.22165013,0.01705001,21.91896813,0.43972277615668764,0.02006129,GBYTE,Bittrex,
15690,0.0585104,0.0009974999268,0.01704825,0.03,0.0006024,0.02008,GBYTE,Bittrex,
15691,5.0,0.08511474999999999,0.01702295,0.04247388,0.0008531426711051999,0.02008629,GBYTE,Bittrex,
15692,11.7678391,0.2000532647,0.017,0.1,0.00201,0.0201,GBYTE,Bittrex,
15693,0.29356574,0.0049874999118412,0.01698938,0.90057824,0.0181286309654176,0.02012999,GBYTE,Bittrex,
15694,0.2,0.0033766200000000003,0.0168831,0.15166614,0.0030530393982,0.02013,GBYTE,Bittrex,
15695,10.0,0.16768290000000002,0.01676829,0.20649268,0.0041575153594128,0.02013396,GBYTE,Bittrex,
15696,12.50188732,0.2074718205283568,0.01659524,1.31,0.0264081852,0.02015892,GBYTE,Bittrex,
15697,56.58414776,0.9379410966356704,0.01657604,0.04230399,0.0008531428741704,0.02016696,GBYTE,Bittrex,
15698,5.0,0.08272585,0.01654517,0.92995581,0.018778495376190904,0.02019289,GBYTE,Bittrex,
15699,1.32955364,0.0219376483555364,0.01650001,0.16475462,0.0033460312334115997,0.02030918,GBYTE,Bittrex,
15700,238.45182368,3.93445509072,0.0165,0.39878399,0.0081010096323772,0.02031428,GBYTE,Bittrex,
15701,0.03115545,0.000509393476827,0.01635006,0.11240252,0.0022884894546204002,0.02035977,GBYTE,Bittrex,
15702,13.0,0.21255013000000003,0.01635001,16.41668377,0.33448993181375,0.020375,GBYTE,Bittrex,
15703,1.0,0.01633333,0.01633333,0.05420804,0.0011047598551999999,0.02038,GBYTE,Bittrex,
15704,0.09645959,0.0015697688987214998,0.01627385,0.5,0.010194995,0.02038999,GBYTE,Bittrex,
15705,13.0,0.20995012999999998,0.01615001,0.0500111,0.0010202209387790001,0.02039989,GBYTE,Bittrex,
15706,1.0,0.0161,0.0161,1.99264376,0.040649932704000004,0.0204,GBYTE,Bittrex,
15707,5.0,0.0803302,0.01606604,597.18262431,12.242243798355002,0.0205,GBYTE,Bittrex,
15708,14.97184572,0.2396992499772,0.01601,0.25,0.005143375,0.0205735,GBYTE,Bittrex,
15709,1010.2,16.1632,0.016,0.1946109,0.004005090375891,0.02057999,GBYTE,Bittrex,
15710,0.03128495,0.0004987600025255,0.01594249,2.68196531,0.0552561021674804,0.02060284,GBYTE,Bittrex,
15711,0.2,0.0031766200000000002,0.0158831,0.15,0.003102648,0.02068432,GBYTE,Bittrex,
15712,5.0,0.0789023,0.01578046,5.0134471,0.10377835496999999,0.0207,GBYTE,Bittrex,
15713,17.95850445,0.28303321353378,0.0157604,0.03768073,0.0007822157812992,0.02075904,GBYTE,Bittrex,
15714,1.6,0.025088064,0.01568004,0.06762095,0.001405106539402,0.02077916,GBYTE,Bittrex,
15715,0.04,0.000624,0.0156,0.14169428,0.0029536484393416,0.02084522,GBYTE,Bittrex,
15716,13.0,0.20215012999999998,0.01555001,0.03359263,0.0007017500406999999,0.02089,GBYTE,Bittrex,
15717,0.2,0.0031000000000000003,0.0155,0.10153019,0.0021313105801591,0.02099189,GBYTE,Bittrex,
15718,6.47727272,0.09974999988800001,0.0154,0.08870612,0.001862331765728,0.0209944,GBYTE,Bittrex,
15719,6.0,0.09222,0.01537,0.47738117,0.0100249997961883,0.02099999,GBYTE,Bittrex,
15720,0.602,0.00903004214,0.01500007,653.03026353,13.71363553413,0.021,GBYTE,Bittrex,
15721,0.8,0.01200004,0.01500005,0.15,0.0031574999999999997,0.02105,GBYTE,Bittrex,
15722,100.2,1.503,0.015,7.2,0.151611624,0.02105717,GBYTE,Bittrex,
15723,0.2,0.00297662,0.0148831,5.0,0.10531199999999999,0.0210624,GBYTE,Bittrex,
15724,10.0,0.1476829,0.01476829,0.05312961,0.001125008865828,0.0211748,GBYTE,Bittrex,
15725,5.0,0.0733248,0.01466496,0.06589171,0.0014068670785520002,0.0213512,GBYTE,Bittrex,
15726,5.0,0.07303735,0.01460747,595.67619048,12.807038095319998,0.0215,GBYTE,Bittrex,
15727,13.0,0.18655013,0.01435001,0.02336996,0.000506425864702,0.02166995,GBYTE,Bittrex,
15728,4.27936955,0.059596040926338,0.01392636,0.03238348,0.0007017500115999999,0.02167,GBYTE,Bittrex,
15729,0.2,0.0027766200000000005,0.0138831,0.02821059,0.0006121621861407,0.02169973,GBYTE,Bittrex,
15730,0.3028041,0.004199998848435,0.01387035,0.1,0.00217,0.0217,GBYTE,Bittrex,
15731,0.30881877,0.004261699026000001,0.0138,0.027572,0.0006007561063599999,0.02178863,GBYTE,Bittrex,
15732,7.3904892,0.101892231171048,0.01378694,801.42421398,17.63133270756,0.022,GBYTE,Bittrex,
15733,10.0,0.1376829,0.01376829,0.03250869,0.0007170249952028999,0.02205641,GBYTE,Bittrex,
15734,0.38648649,0.005034512153876401,0.01302636,8.18024811,0.18119241383401893,0.02214999,GBYTE,Bittrex,
15735,1000.0,13.0,0.013,3.0,0.06654909,0.02218303,GBYTE,Bittrex,
15736,0.2,0.00257662,0.0128831,0.1113252,0.002473645944,0.02222,GBYTE,Bittrex,
15737,301.0,0.013906199999999999,4.62e-05,3689.0,0.17054247,4.623e-05,GNT,Binance,
15738,109.0,0.00502926,4.614e-05,44.0,0.00203456,4.624e-05,GNT,Binance,
15739,1067.0,0.04917803,4.609e-05,2822.0,0.1305175,4.625e-05,GNT,Binance,
15740,919.0,0.04234752,4.608e-05,169.0,0.00781794,4.626e-05,GNT,Binance,
15741,32.0,0.00147424,4.607e-05,137.0,0.00633899,4.627e-05,GNT,Binance,
15742,4024.0,0.18534544,4.606e-05,44.0,0.0020376400000000003,4.631e-05,GNT,Binance,
15743,45.0,0.00207225,4.605e-05,44.0,0.00203852,4.633e-05,GNT,Binance,
15744,153.0,0.00704412,4.604e-05,66.0,0.0030591,4.635e-05,GNT,Binance,
15745,646.0,0.029716,4.6e-05,22.0,0.0010199200000000001,4.636e-05,GNT,Binance,
15746,55.0,0.0025288999999999997,4.598e-05,8059.0,0.37377642,4.638e-05,GNT,Binance,
15747,109.0,0.00500855,4.595e-05,233.0,0.01080887,4.639e-05,GNT,Binance,
15748,3674.0,0.16878356,4.594e-05,129.0,0.00598689,4.641e-05,GNT,Binance,
15749,244.0,0.01120692,4.593e-05,77.0,0.00357434,4.642e-05,GNT,Binance,
15750,154.0,0.0070609,4.585e-05,283.0,0.01313969,4.643e-05,GNT,Binance,
15751,26.0,0.00119132,4.582e-05,378.0,0.01755432,4.644e-05,GNT,Binance,
15752,102.0,0.00466956,4.578e-05,312.0,0.014492399999999999,4.645e-05,GNT,Binance,
15753,33.0,0.00151041,4.577e-05,93.0,0.00432078,4.646e-05,GNT,Binance,
15754,117.0,0.00535392,4.576e-05,162.0,0.00753138,4.649e-05,GNT,Binance,
15755,85.0,0.0038879,4.574e-05,543.0,0.025249499999999998,4.65e-05,GNT,Binance,
15756,392.0,0.01792616,4.573e-05,175.0,0.00814625,4.655e-05,GNT,Binance,
15757,321.0,0.01467612,4.572e-05,22.0,0.00102432,4.656e-05,GNT,Binance,
15758,216.0,0.00987336,4.571e-05,1857.0,0.08648049000000001,4.657e-05,GNT,Binance,
15759,200.0,0.00914,4.57e-05,65.0,0.0030277,4.658e-05,GNT,Binance,
15760,147.0,0.006714960000000001,4.568e-05,4442.0,0.2069972,4.66e-05,GNT,Binance,
15761,133.0,0.006074110000000001,4.567e-05,129.0,0.00601269,4.661e-05,GNT,Binance,
15762,51.0,0.0023281499999999998,4.565e-05,272.0,0.01268064,4.662e-05,GNT,Binance,
15763,46.0,0.0020989800000000003,4.563e-05,4000.0,0.1868,4.67e-05,GNT,Binance,
15764,1754.0,0.08001748,4.562e-05,175.0,0.00817425,4.671e-05,GNT,Binance,
15765,153.0,0.006976799999999999,4.56e-05,87.0,0.0040663800000000005,4.674e-05,GNT,Binance,
15766,1097.0,0.050012230000000005,4.559e-05,511.0,0.02390458,4.678e-05,GNT,Binance,
15767,936.0,0.04266288,4.558e-05,8395.0,0.392886,4.68e-05,GNT,Binance,
15768,46.0,0.00209576,4.556e-05,55.0,0.00257455,4.681e-05,GNT,Binance,
15769,75.0,0.00341625,4.555e-05,129.0,0.006039780000000001,4.682e-05,GNT,Binance,
15770,934.0,0.04252502,4.553e-05,34.0,0.0015929,4.685e-05,GNT,Binance,
15771,2721.0,0.1238055,4.55e-05,115.0,0.0053900499999999995,4.687e-05,GNT,Binance,
15772,51.0,0.00231999,4.549e-05,171.0,0.00801648,4.688e-05,GNT,Binance,
15773,42.0,0.00191016,4.548e-05,129.0,0.00604881,4.689e-05,GNT,Binance,
15774,200.0,0.009094,4.547e-05,4000.0,0.18760000000000002,4.69e-05,GNT,Binance,
15775,1198.0,0.0544491,4.545e-05,25.0,0.00117325,4.693e-05,GNT,Binance,
15776,92.0,0.00417588,4.539e-05,3442.0,0.16167074,4.697e-05,GNT,Binance,
15777,1443.0,0.06548334,4.538e-05,50.0,0.0023495,4.699e-05,GNT,Binance,
15778,459.0,0.020815649999999998,4.535e-05,1960.0,0.09212,4.7e-05,GNT,Binance,
15779,130.0,0.0058929,4.533e-05,129.0,0.00606558,4.702e-05,GNT,Binance,
15780,23.0,0.00104213,4.531e-05,64.0,0.00301056,4.704e-05,GNT,Binance,
15781,1714.0,0.07764420000000001,4.53e-05,3379.0,0.15911711,4.709e-05,GNT,Binance,
15782,98.0,0.0044345,4.525e-05,14565.0,0.6860115,4.71e-05,GNT,Binance,
15783,200.0,0.009048,4.524e-05,660.0,0.0311124,4.714e-05,GNT,Binance,
15784,660.0,0.029838600000000003,4.521e-05,1069.0,0.050424729999999994,4.717e-05,GNT,Binance,
15785,78.0,0.0035256000000000003,4.52e-05,214.0,0.01009866,4.719e-05,GNT,Binance,
15786,26.0,0.00117416,4.516e-05,950.0,0.044840000000000005,4.72e-05,GNT,Binance,
15787,198.0,0.008935740000000001,4.513e-05,129.0,0.0060913799999999995,4.722e-05,GNT,Binance,
15788,243.0,0.01096173,4.511e-05,45.0,0.00212535,4.723e-05,GNT,Binance,
15789,55.0,0.00247995,4.509e-05,137.0,0.006473250000000001,4.725e-05,GNT,Binance,
15790,604.0,0.02722832,4.508e-05,129.0,0.0061004100000000006,4.729e-05,GNT,Binance,
15791,289.0,0.01302234,4.506e-05,200.0,0.009464,4.732e-05,GNT,Binance,
15792,56.0,0.0025228,4.505e-05,47.0,0.0022245100000000003,4.733e-05,GNT,Binance,
15793,39.0,0.0017565600000000001,4.504e-05,3700.0,0.175343,4.739e-05,GNT,Binance,
15794,525.0,0.0236355,4.502e-05,22.0,0.0010441200000000002,4.746e-05,GNT,Binance,
15795,26.0,0.00117026,4.501e-05,737.0,0.035007500000000004,4.75e-05,GNT,Binance,
15796,2223.0,0.10003500000000001,4.5e-05,64.0,0.00304064,4.751e-05,GNT,Binance,
15797,355.0,0.01597145,4.499e-05,2367.0,0.11247984,4.752e-05,GNT,Binance,
15798,130.0,0.0058408999999999996,4.493e-05,200.0,0.009512,4.756e-05,GNT,Binance,
15799,542.0,0.02434122,4.491e-05,1501.0,0.07140257,4.757e-05,GNT,Binance,
15800,159.0,0.00713751,4.489e-05,500.0,0.023799999999999998,4.76e-05,GNT,Binance,
15801,23.0,0.00103224,4.488e-05,128.0,0.0060992,4.765e-05,GNT,Binance,
15802,68.0,0.0030511600000000002,4.487e-05,58.0,0.00276602,4.769e-05,GNT,Binance,
15803,162.0,0.00725598,4.479e-05,129.0,0.0061533000000000004,4.77e-05,GNT,Binance,
15804,98.0,0.00438844,4.478e-05,32.0,0.00152768,4.774e-05,GNT,Binance,
15805,2843.0,0.12725268,4.476e-05,254.0,0.0121285,4.775e-05,GNT,Binance,
15806,31.0,0.0013869400000000001,4.474e-05,190.0,0.009076299999999999,4.777e-05,GNT,Binance,
15807,130.0,0.0058149000000000005,4.473e-05,51.0,0.00243678,4.778e-05,GNT,Binance,
15808,9500.0,0.423605,4.459e-05,1171.0,0.055973800000000004,4.78e-05,GNT,Binance,
15809,17928.0,0.79923024,4.458e-05,143.0,0.00683826,4.782e-05,GNT,Binance,
15810,200.0,0.008914,4.457e-05,32.0,0.00153088,4.784e-05,GNT,Binance,
15811,583.0,0.02592601,4.447e-05,215.0,0.0102899,4.786e-05,GNT,Binance,
15812,23.0,0.0010214299999999998,4.441e-05,1800.0,0.086202,4.789e-05,GNT,Binance,
15813,24.0,0.00106512,4.438e-05,44.0,0.0021076,4.79e-05,GNT,Binance,
15814,200.0,0.00887,4.435e-05,232.0,0.01111976,4.793e-05,GNT,Binance,
15815,761.0,0.03359054,4.414e-05,3246.0,0.15577554,4.799e-05,GNT,Binance,
15816,5832.0,0.2571912,4.41e-05,6046.0,0.290208,4.8e-05,GNT,Binance,
15817,73.0,0.00321127,4.399e-05,22.0,0.0010582,4.81e-05,GNT,Binance,
15818,284.0,0.012456239999999999,4.386e-05,644.0,0.031008599999999997,4.815e-05,GNT,Binance,
15819,28.0,0.00122388,4.371e-05,2111.0,0.10170798,4.818e-05,GNT,Binance,
15820,120.0,0.0052404,4.367e-05,26843.0,1.2938326,4.82e-05,GNT,Binance,
15821,57.0,0.0024795,4.35e-05,21.0,0.00101325,4.825e-05,GNT,Binance,
15822,575.0,0.02496075,4.341e-05,3412.0,0.16479960000000002,4.83e-05,GNT,Binance,
15823,37.0,0.00160432,4.336e-05,46.0,0.00222502,4.837e-05,GNT,Binance,
15824,126.0,0.005418,4.3e-05,72.0,0.0034884,4.845e-05,GNT,Binance,
15825,32.0,0.00136896,4.278e-05,1378.0,0.066833,4.85e-05,GNT,Binance,
15826,69.0,0.0029180100000000004,4.229e-05,2179.0,0.10572508000000001,4.852e-05,GNT,Binance,
15827,5318.0,0.22468549999999998,4.225e-05,21.0,0.00101955,4.855e-05,GNT,Binance,
15828,4815.0,0.2032893,4.222e-05,26.0,0.0012636000000000001,4.86e-05,GNT,Binance,
15829,59.0,0.0024839,4.21e-05,558.0,0.02713554,4.863e-05,GNT,Binance,
15830,47.0,0.001974,4.2e-05,79.0,0.0038433499999999997,4.865e-05,GNT,Binance,
15831,3993.0,0.1673067,4.19e-05,62.0,0.0030193999999999998,4.87e-05,GNT,Binance,
15832,50.0,0.00209,4.18e-05,213.0,0.010388010000000001,4.877e-05,GNT,Binance,
15833,100.0,0.00417,4.17e-05,21.0,0.0010248,4.88e-05,GNT,Binance,
15834,2000.0,0.083,4.15e-05,195.0,0.009529649999999999,4.887e-05,GNT,Binance,
15835,36.0,0.0014936399999999999,4.149e-05,685.0,0.0334965,4.89e-05,GNT,Binance,
15836,169.0,0.006929,4.1e-05,4778.0,0.234122,4.9e-05,GNT,Binance,
15837,333.19566567,0.0153136727941932,4.596e-05,1065.96143929,0.049247418495198,4.62e-05,GNT,Bittrex,
15838,434.54824058,0.019950109725027802,4.591e-05,414.8416422,0.019169832286062,4.621e-05,GNT,Bittrex,
15839,154.70226673,0.0070992870202397,4.589e-05,38.65583846,0.0017924712293901999,4.637e-05,GNT,Bittrex,
15840,31.7114618,0.001453653408912,4.584e-05,905.65938666,0.042031652134890594,4.641e-05,GNT,Bittrex,
15841,22040.9,1.010134447,4.583e-05,36.30746932,0.0016868450246072001,4.646e-05,GNT,Bittrex,
15842,10884.98472283,0.4987500000000706,4.582e-05,364.57814138,0.0169419462299286,4.647e-05,GNT,Bittrex,
15843,43.74453193,0.0019999999998396,4.572e-05,4821.86769969,0.22412041068159122,4.648e-05,GNT,Bittrex,
15844,366.02659807,0.0167200949998376,4.568e-05,22.45391003,0.0010461276682977,4.659e-05,GNT,Bittrex,
15845,700.0,0.031934,4.562e-05,1341.65205252,0.06252098564743201,4.66e-05,GNT,Bittrex,
15846,11219.0,0.51147421,4.559e-05,234.35371441,0.0109372878515147,4.667e-05,GNT,Bittrex,
15847,13363.37775569,0.6091027581043502,4.558e-05,15164.0,0.70785552,4.668e-05,GNT,Bittrex,
15848,48.36227742,0.0021999999998358,4.549e-05,41.87201563,0.0019570980105462,4.674e-05,GNT,Bittrex,
15849,47095.7,2.140499565,4.545e-05,44.38715508,0.002077318857744,4.68e-05,GNT,Bittrex,
15850,10976.08092445,0.498753117207008,4.544e-05,3261.68099145,0.15329900659815,4.7e-05,GNT,Bittrex,
15851,2198.58937624,0.0997500000000088,4.537e-05,94.41994264,0.0044386815035064,4.701e-05,GNT,Bittrex,
15852,37.43507823,0.0016976807977305,4.535e-05,106.35743923,0.005009435387733,4.71e-05,GNT,Bittrex,
15853,53.46884666,0.0024199999998316,4.526e-05,550.18997711,0.025968966919592,4.72e-05,GNT,Bittrex,
15854,1078.10108619,0.0487840741500975,4.525e-05,242.30097211,0.0114438749127553,4.723e-05,GNT,Bittrex,
15855,91.4494144,0.004134428025024,4.521e-05,46.77789977,0.002212594659121,4.73e-05,GNT,Bittrex,
15856,54.0,0.0024408,4.52e-05,10.92684352,0.0005176045775424,4.737e-05,GNT,Bittrex,
15857,13.66183477,0.0006165586031701,4.513e-05,10.67377398,0.0005057234111724,4.738e-05,GNT,Bittrex,
15858,11.31743297,0.0005099635296282,4.506e-05,31.6531484,0.00150035923416,4.74e-05,GNT,Bittrex,
15859,59.11614479,0.0026619999998937,4.503e-05,10.96175769,0.000520683490275,4.75e-05,GNT,Bittrex,
15860,3433.3098491,0.1544989432095,4.5e-05,111.01221136,0.0052753002838272,4.752e-05,GNT,Bittrex,
15861,2218.0,0.09978782,4.499e-05,250.0,0.011885,4.754e-05,GNT,Bittrex,
15862,1178.91347864,0.0530039499996544,4.496e-05,220.15007724,0.0104703376735344,4.756e-05,GNT,Bittrex,
15863,11862.44652892,0.5332169714749541,4.495e-05,500.0,0.023785,4.757e-05,GNT,Bittrex,
