coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time,UPPER_BOLLINGER_BAND_VALUE,MIDDLE_BOLLINGER_BAND_VALUE,LOWER_BOLLINGER_BAND_VALUE
BTC,Bitfinex,1483813800.0,1003.9,1025.0,815.0,907.19,94257528.77,104096.45,07-01-2017 18:30,1005.8239360478608,813.3910000000002,620.9580639521396
BTC,Bitfinex,1484073000.0,914.78,923.66,760.0,786.44,58039480.0,68238.79999999999,10-01-2017 18:30,1003.8167868099739,817.523,631.2292131900261
BTC,Bitfinex,1484332200.0,748.34,838.54,740.2,816.63,45714877.37000001,57073.75,13-01-2017 18:30,1002.6816190506231,822.7455,642.8093809493769
BTC,Bitfinex,1484591400.0,820.02,910.8,805.03,904.1,27803559.17,32292.12,16-01-2017 18:30,1010.5157086996103,830.3834999999999,650.2512913003895
BTC,Bitfinex,1484850600.0,906.4,913.85,847.23,893.51,31636795.340000004,35608.4,19-01-2017 18:30,1015.1142079278303,838.1200000000001,661.1257920721699
BTC,Bitfinex,1485109800.0,894.47,939.8,892.0,919.0,29643193.29,32268.66,22-01-2017 18:30,1021.1963154005216,847.2035,673.2106845994783
BTC,Bitfinex,1485369000.0,894.29,927.34,884.2,915.98,26379406.51,29278.25,25-01-2017 18:30,1023.4524717985289,856.8610000000001,690.2695282014713
BTC,Bitfinex,1485628200.0,916.01,923.99,905.05,912.99,11791259.68,12860.77,28-01-2017 18:30,1024.7344220060857,865.5105000000001,706.2865779939145
BTC,Bitfinex,1485887400.0,911.01,985.0,910.01,984.01,25261453.46,26478.63,31-01-2017 18:30,1036.597276305689,876.4904999999999,716.3837236943107
BTC,Bitfinex,1486146600.0,985.97,1040.0,970.1,1031.8,39480212.34,39172.78,03-02-2017 18:30,1054.0615753800457,890.24,726.4184246199543
BTC,Bitfinex,1486405800.0,1030.1,1055.0,995.1,1053.6,28285809.66,27540.200000000004,06-02-2017 18:30,1073.2316573348335,904.3949999999999,735.5583426651664
BTC,Bitfinex,1486665000.0,1056.4,1078.0,936.34,994.79,78938634.33,78789.5,09-02-2017 18:30,1077.9457467501861,915.2344999999999,752.5232532498137
BTC,Bitfinex,1486924200.0,993.5,1009.0,974.22,995.69,18192090.34,18270.57,12-02-2017 18:30,1079.411568404244,926.1534999999998,772.8954315957556
BTC,Bitfinex,1487183400.0,996.83,1045.8,988.6,1038.5,22619990.11,22220.36,15-02-2017 18:30,1085.8930863525968,938.5625,791.2319136474032
BTC,Bitfinex,1487442600.0,1038.5,1071.1,1033.2,1056.2,22579584.77,21387.0,18-02-2017 18:30,1096.3929848414425,950.073,803.7530151585574
BTC,Bitfinex,1487701800.0,1056.2,1140.0,1040.1,1125.5,39804005.79,36013.11,21-02-2017 18:30,1124.0946168667508,961.6969999999999,799.2993831332491
BTC,Bitfinex,1487961000.0,1125.5,1222.4,1110.0,1153.0,74814853.36,64002.87,24-02-2017 18:30,1154.490203259556,972.8534999999999,791.216796740444
BTC,Bitfinex,1488220200.0,1153.0,1216.0,1130.7,1189.1,36581139.26,30891.54,27-02-2017 18:30,1188.7248938176797,984.3064999999999,779.8881061823203
BTC,Bitfinex,1488479400.0,1189.1,1294.9,1186.0,1289.2,67450898.64,54088.17,02-03-2017 18:30,1241.4864159096358,997.7665,754.046584090364
BTC,Bitfinex,1488738600.0,1289.2,1291.9,1240.0,1279.2,32697394.21,25743.06,05-03-2017 18:30,1285.037982910366,1012.3215,739.605017089634
BTC,Bitfinex,1488997800.0,1279.2,1282.0,1136.0,1190.4,99594805.16,82827.03,08-03-2017 18:30,1305.2364887243973,1026.4820000000002,747.7275112756031
BTC,Bitfinex,1489257000.0,1190.4,1338.7,958.5,1224.4,110585518.7,93941.13,11-03-2017 18:30,1316.8874486117659,1048.38,779.8725513882343
BTC,Bitfinex,1489516200.0,1224.4,1263.9,1206.7,1256.1,55804232.26000001,44986.05,14-03-2017 18:30,1331.222851076358,1070.3535000000002,809.4841489236424
BTC,Bitfinex,1489775400.0,1256.1,1259.7,935.11,971.5,215206300.14,197655.3,17-03-2017 18:30,1327.5615357058414,1073.7235,819.8854642941587
BTC,Bitfinex,1490034600.0,971.5,1122.3,969.4,1115.9,98547723.56,94301.54,20-03-2017 18:30,1325.2584020939591,1084.843,844.427597906041
BTC,Bitfinex,1490293800.0,1115.9,1116.0,928.0,942.13,105366923.32,103874.07,23-03-2017 18:30,1323.416507686897,1085.9995000000001,848.5824923131033
BTC,Bitfinex,1490553000.0,942.13,1046.9,888.2,1042.7,107354118.93,111005.49,26-03-2017 18:30,1317.7238298198915,1092.3355000000004,866.9471701801093
BTC,Bitfinex,1490812200.0,1042.7,1068.9,1008.5,1041.2,75002817.91,72269.16,29-03-2017 18:30,1310.23010667471,1098.7460000000003,887.2618933252907
BTC,Bitfinex,1491071400.0,1041.2,1118.2,1035.0,1107.5,70050413.26,64782.72,01-04-2017 18:30,1309.7508838276929,1104.9205,900.090116172307
BTC,Bitfinex,1491330600.0,1107.5,1165.6,1107.5,1140.4,84108728.75,73958.33,04-04-2017 18:30,1312.8844083190763,1110.3505,907.8165916809237
BTC,Bitfinex,1491589800.0,1140.4,1209.0,1140.3,1188.1,74806925.62,63216.87000000001,07-04-2017 18:30,1320.5551172077194,1117.0755,913.5958827922806
BTC,Bitfinex,1491849000.0,1188.1,1244.7,1179.4,1235.6,45423137.06,37372.06,10-04-2017 18:30,1330.7168997400556,1129.116,927.5151002599443
BTC,Bitfinex,1492108200.0,1235.6,1244.3,1163.3,1206.8,52387414.18,43407.66,13-04-2017 18:30,1334.2060977737635,1139.6715,945.1369022262363
BTC,Bitfinex,1492367400.0,1206.8,1247.0,1190.0,1240.0,35071307.96,28779.98,16-04-2017 18:30,1343.1468989939003,1149.7464999999997,956.346101006099
BTC,Bitfinex,1492626600.0,1240.0,1326.9,1237.0,1308.5,49839709.06,39137.51,19-04-2017 18:30,1362.505214992502,1162.3614999999998,962.2177850074975
BTC,Bitfinex,1492885800.0,1308.5,1359.0,1290.0,1355.2,37261308.21,28049.79,22-04-2017 18:30,1389.9378444148101,1173.8465,957.7551555851902
BTC,Bitfinex,1493145000.0,1355.2,1411.7,1325.0,1400.0,38099358.56,27867.73,25-04-2017 18:30,1423.3199803451569,1186.1965,949.0730196548432
BTC,Bitfinex,1493404200.0,1400.0,1449.7,1366.0,1423.6,46835727.08,33136.3,28-04-2017 18:30,1456.6646945597795,1197.9215,939.1783054402204
BTC,Bitfinex,1493663400.0,1423.6,1604.6,1400.1,1558.5,71360243.7,47450.3,01-05-2017 18:30,1512.3181099232515,1211.3865,910.4548900767486
BTC,Bitfinex,1493922600.0,1558.5,1702.0,1505.0,1545.1,129651665.19,81032.39,04-05-2017 18:30,1558.1571537005361,1224.6815,891.2058462994637
BTC,Bitfinex,1494181800.0,1545.1,1715.0,1540.1,1703.5,77500585.17,47734.01,07-05-2017 18:30,1643.0089875147225,1250.3365,857.6640124852772
BTC,Bitfinex,1494441000.0,1703.5,1908.1,1695.1,1853.9,132774639.92,74069.22,10-05-2017 18:30,1753.989664733398,1281.8115,809.633335266602
BTC,Bitfinex,1494700200.0,1853.9,1864.8,1666.0,1827.3,87257991.69,49101.03,13-05-2017 18:30,1838.6411748167548,1310.3714999999997,782.1018251832448
BTC,Bitfinex,1494959400.0,1827.3,1894.0,1719.0,1870.0,74336974.87,41392.72,16-05-2017 18:30,1912.670575223274,1355.2965,797.9224247767258
BTC,Bitfinex,1495218600.0,1870.0,2072.2,1861.0,2059.3,113103215.65,57523.23,19-05-2017 18:30,2026.5080634322767,1402.4665,778.4249365677234
BTC,Bitfinex,1495477800.0,2059.3,2264.2,1978.0,2249.6,206197901.86,96761.71,22-05-2017 18:30,2155.937514600946,1467.8399999999997,779.7424853990531
BTC,Bitfinex,1495737000.0,2249.6,2690.0,2007.0,2125.9,293101507.71,124144.93,25-05-2017 18:30,2237.684816102731,1522.0,806.3151838972689
BTC,Bitfinex,1495996200.0,2125.9,2249.8,1810.0,2207.4,180607313.84,89150.58,28-05-2017 18:30,2319.448306137627,1580.31,841.1716938623732
BTC,Bitfinex,1496255400.0,2207.4,2368.2,2000.0,2312.0,135419838.43,61525.58,31-05-2017 18:30,2411.3666451080617,1640.5350000000003,869.7033548919392
BTC,Bitfinex,1496514600.0,2312.0,2498.0,2262.8,2488.2,84201883.03,35085.39,03-06-2017 18:30,2526.274536261859,1707.925,889.5754637381408
BTC,Bitfinex,1496773800.0,2488.2,2899.7,2480.0,2644.0,218293271.99,80049.43,06-06-2017 18:30,2658.0472994726656,1780.72,903.3927005273346
BTC,Bitfinex,1497033000.0,2644.0,2890.5,2527.0,2806.0,117904069.87,42544.77,09-06-2017 18:30,2805.733677527748,1859.2400000000002,912.7463224722525
BTC,Bitfinex,1497292200.0,2806.0,3003.0,2284.4,2677.1,242730753.66,90362.0,12-06-2017 18:30,2893.4192836600096,1932.7549999999999,972.09071633999
BTC,Bitfinex,1497551400.0,2677.1,2722.42,2046.0,2437.5,266040319.3,112705.7,15-06-2017 18:30,2921.8809932198083,1992.6299999999999,1063.3790067801917
BTC,Bitfinex,1497810600.0,2437.5,2640.0,2368.1,2582.0,127334715.17000002,50260.13,18-06-2017 18:30,2963.5833552471645,2056.305,1149.0266447528352
BTC,Bitfinex,1498069800.0,2582.0,2780.0,2554.8,2672.8,160217696.09,60005.73,21-06-2017 18:30,3007.338596332298,2122.1850000000004,1237.0314036677028
BTC,Bitfinex,1498329000.0,2672.8,2726.0,2368.3,2483.3,109869490.63,42974.3,24-06-2017 18:30,3009.1357311457737,2176.3500000000004,1343.564268854227
BTC,Bitfinex,1498588200.0,2483.3,2566.8,2207.8,2518.2,218835308.61,91435.77,27-06-2017 18:30,3000.233011045267,2231.0800000000004,1461.9269889547336
BTC,Bitfinex,1498847400.0,2518.2,2537.8,2291.0,2346.2,93469977.89,38383.21,30-06-2017 18:30,2975.8509887324103,2270.465,1565.07901126759
BTC,Bitfinex,1499106600.0,2346.2,2628.6,2302.0,2579.9,109577481.29,43832.14,03-07-2017 18:30,2955.2771995949593,2322.205,1689.1328004050406
BTC,Bitfinex,1499365800.0,2579.9,2618.4,2447.0,2479.3,103976956.86,40989.04,06-07-2017 18:30,2929.4475889641103,2360.995,1792.5424110358895
BTC,Bitfinex,1499625000.0,2479.3,2555.7,2236.6,2318.3,110164588.24,45489.05,09-07-2017 18:30,2903.7505397852974,2384.2150000000006,1864.6794602147036
BTC,Bitfinex,1499884200.0,2318.3,2400.0,2182.0,2330.1,168792919.92000002,72993.56,12-07-2017 18:30,2863.1654471031934,2409.3550000000005,1955.5445528968075
BTC,Bitfinex,1500143400.0,2330.1,2345.6,1826.2,1925.0,249474255.64,122352.1,15-07-2017 18:30,2853.299811732867,2412.105,1970.910188267133
BTC,Bitfinex,1500402600.0,1925.0,2400.0,1923.2,2253.4,266316265.45,120074.1,18-07-2017 18:30,2839.4453620085346,2421.81,2004.174637991465
BTC,Bitfinex,1500661800.0,2253.4,2917.0,2253.3,2844.7,468545953.83,174526.92,21-07-2017 18:30,2899.575925201607,2451.565,2003.554074798393
BTC,Bitfinex,1500921000.0,2844.7,2877.5,2417.0,2560.9,298902922.77,111620.18,24-07-2017 18:30,2897.580045814524,2473.315,2049.049954185476
BTC,Bitfinex,1501180200.0,2560.9,2820.0,2404.0,2784.8,276835941.25,105852.71,27-07-2017 18:30,2928.7167632955375,2502.1850000000004,2075.6532367044633
BTC,Bitfinex,1501439400.0,2784.8,2883.5,2582.9,2854.3,235540235.79,86419.03,30-07-2017 18:30,2972.6411553194675,2529.3,2085.958844680533
BTC,Bitfinex,1501698600.0,2854.3,2902.2,2604.0,2790.3,226405893.64,82680.51999999999,02-08-2017 18:30,3001.4882461379443,2544.4050000000007,2087.321753862057
BTC,Bitfinex,1501957800.0,2790.3,3339.5,2762.1,3232.1,267589705.6,86265.31999999999,05-08-2017 18:30,3119.7656095508137,2573.8100000000004,2027.8543904491871
BTC,Bitfinex,1502217000.0,3232.1,3483.8,3190.0,3340.4,276911235.84000003,82284.55,08-08-2017 18:30,3234.534180112403,2600.53,1966.5258198875974
BTC,Bitfinex,1502476200.0,3340.4,3970.1,3310.0,3866.2,300251171.73,82978.79000000001,11-08-2017 18:30,3500.837679784039,2659.985,1819.132320215961
BTC,Bitfinex,1502735400.0,3866.2,4430.0,3832.5,4151.8,597749955.8,145609.94999999998,14-08-2017 18:30,3800.615858256003,2745.7,1690.7841417439965
BTC,Bitfinex,1502994600.0,4151.8,4492.3,3925.1,4090.1,512678701.6,121294.56,17-08-2017 18:30,4023.696595638353,2821.105,1618.513404361647
BTC,Bitfinex,1503253800.0,4090.1,4199.9,3907.0,3998.2,378109382.9,93163.96,20-08-2017 18:30,4191.741262788179,2887.3749999999995,1583.008737211821
BTC,Bitfinex,1503513000.0,3998.2,4381.0,3599.0,4322.1,445620891.96,110989.42,23-08-2017 18:30,4409.906254377014,2979.315,1548.7237456229855
BTC,Bitfinex,1503772200.0,4322.1,4464.2,4240.7,4332.8,229298374.49,52856.86,26-08-2017 18:30,4598.94085188135,3070.0449999999996,1541.1491481186492
BTC,Bitfinex,1504031400.0,4332.8,4648.8,4175.0,4568.0,315016983.56,70591.59,29-08-2017 18:30,4803.522775194328,3181.1349999999998,1558.7472248056722
BTC,Bitfinex,1504290600.0,4568.0,4970.0,4400.1,4532.3,476784422.55,101799.7,01-09-2017 18:30,4977.830072473255,3278.7549999999997,1579.6799275267438
BTC,Bitfinex,1504549800.0,4532.3,4699.9,3900.1,4375.0,644097171.5999999,149867.09,04-09-2017 18:30,5095.005735238434,3373.54,1652.0742647615666
BTC,Bitfinex,1504809000.0,4375.0,4694.9,4105.0,4304.0,545608167.1,122742.03,07-09-2017 18:30,5168.247986602459,3472.825,1777.4020133975414
BTC,Bitfinex,1505068200.0,4304.0,4395.2,3974.1,4198.7,453024999.2,107676.14,10-09-2017 18:30,5204.472708944693,3566.255,1928.0372910553067
BTC,Bitfinex,1505327400.0,4198.7,4379.0,3204.7,3235.3,894326736.4,238335.37,13-09-2017 18:30,5097.972935612939,3631.7700000000004,2165.5670643870617
BTC,Bitfinex,1505586600.0,3235.3,3875.0,2980.4,3666.6,1005147186.8,289666.29,16-09-2017 18:30,5025.321363793717,3702.4300000000003,2379.5386362062836
BTC,Bitfinex,1505845800.0,3666.6,4119.0,3666.6,3872.4,551262163.4,139470.53,19-09-2017 18:30,5017.981799556134,3753.815,2489.648200443866
BTC,Bitfinex,1506105000.0,3872.4,3905.0,3490.0,3779.6,483870065.01,131446.0,22-09-2017 18:30,4954.394301525701,3814.750000000001,2675.1056984743013
BTC,Bitfinex,1506364200.0,3779.6,3985.0,3615.5,3881.5,313704001.97,81966.65,25-09-2017 18:30,4906.644948652922,3869.5850000000005,2832.525051347079
BTC,Bitfinex,1506623400.0,3881.5,4269.0,3876.7,4168.0,511654954.1,123756.73,28-09-2017 18:30,4867.94616909622,3935.2700000000004,3002.593830903781
BTC,Bitfinex,1506882600.0,4168.0,4482.0,4160.0,4400.2,390004008.7,89544.78,01-10-2017 18:30,4806.339333696712,4015.7650000000003,3225.1906663032887
BTC,Bitfinex,1507141800.0,4400.2,4439.9,4133.0,4312.0,341916465.1,80039.79999999999,04-10-2017 18:30,4782.550856843716,4069.7599999999998,3356.969143156283
BTC,Bitfinex,1507401000.0,4312.0,4632.4,4282.2,4611.9,317942900.83,71653.06,07-10-2017 18:30,4799.888551562063,4133.335,3466.781448437937
BTC,Bitfinex,1507660200.0,4611.9,4940.0,4551.0,4824.9,573177249.3,120028.01,10-10-2017 18:30,4899.93736978939,4181.2699999999995,3462.6026302106093
BTC,Bitfinex,1507919400.0,4824.9,5871.9,4815.0,5833.5,1150470449.5,209893.1,13-10-2017 18:30,5282.213268344217,4265.355,3248.4967316557822
BTC,Bitfinex,1508178600.0,5833.5,5877.0,5450.0,5597.1,644125469.0,114380.48,16-10-2017 18:30,5506.833781010057,4340.705,3174.5762189899433
BTC,Bitfinex,1508437800.0,5597.1,6088.4,5114.0,5983.8,896147872.9000002,159497.53,19-10-2017 18:30,5795.315425062465,4439.985000000001,3084.6545749375364
BTC,Bitfinex,1508697000.0,5983.8,6199.9,5621.0,5907.3,988013706.6,166813.55,22-10-2017 18:30,6015.77941587556,4519.245000000001,3022.710584124442
BTC,Bitfinex,1508956200.0,5907.3,5966.6,5365.3,5890.0,846046241.5,149272.94999999998,25-10-2017 18:30,6204.652214205544,4597.105000000001,2989.557785794459
BTC,Bitfinex,1509215400.0,5890.0,6345.0,5632.0,6150.0,711951183.2,120972.75,28-10-2017 18:30,6420.13962087889,4676.205,2932.2703791211093
BTC,Bitfinex,1509474600.0,6150.0,6739.9,6006.2,6739.6,807410404.1,127109.11,31-10-2017 18:30,6746.152681184952,4786.570000000001,2826.9873188150495
BTC,Bitfinex,1509733800.0,6739.6,7530.0,6715.3,7369.9,1427308805.3,200821.56,03-11-2017 18:30,7183.782648065262,4936.3150000000005,2688.8473519347385
BTC,Bitfinex,1509993000.0,7369.9,7598.0,6911.0,7102.0,1039521681.5,143516.1,06-11-2017 18:30,7490.939961791715,5076.215,2661.490038208285
BTC,Bitfinex,1510252200.0,7102.0,7899.9,6405.0,6541.2,1485105734.4,207267.23,09-11-2017 18:30,7653.269526145007,5193.34,2733.410473854993
BTC,Bitfinex,1510511400.0,6541.2,6788.6,5400.2,6466.7,590800350.8,94851.11,12-11-2017 18:30,7701.04273784754,5354.909999999999,3008.7772621524578
BTC,Bitfinex,1510770600.0,6466.7,8012.6,6301.0,7865.2,541933287.9,77100.13,15-11-2017 18:30,8018.06022036343,5564.839999999999,3111.6197796365686
BTC,Bitfinex,1511029800.0,7865.2,8122.5,7413.3,8050.0,466130802.4,59825.23,18-11-2017 18:30,8324.42567616101,5773.719999999999,3223.0143238389883
BTC,Bitfinex,1511289000.0,8050.0,8380.0,7755.6,8230.2,461933853.8,56598.62,21-11-2017 18:30,8588.464675909385,5996.249999999999,3404.0353240906134
BTC,Bitfinex,1511548200.0,8230.2,8770.0,7880.6,8753.4,450580001.8,54404.20999999999,24-11-2017 18:30,8905.959127695962,6239.844999999999,3573.7308723040373
BTC,Bitfinex,1511807400.0,8753.4,9970.2,8753.0,9880.0,365718313.77,37672.2,27-11-2017 18:30,9453.504501769046,6525.445,3597.385498230953
BTC,Bitfinex,1512066600.0,9880.0,11435.0,8901.0,10860.0,757225261.3,74917.3,30-11-2017 18:30,10166.654768656079,6848.435,3530.215231343922
BTC,Bitfinex,1512325800.0,10860.0,11848.0,10300.0,11599.0,601402226.5,53870.02,03-12-2017 18:30,10915.007549374901,7212.784999999999,3510.562450625097
BTC,Bitfinex,1512585000.0,11599.0,16649.0,11405.0,16600.0,2185280249.1,162202.62,06-12-2017 18:30,13154.506625173015,7812.19,2469.873374826984
BTC,Bitfinex,1512844200.0,16600.0,17171.0,12732.0,14905.0,2740026344.3,185296.7,09-12-2017 18:30,14299.594802277967,8316.195000000002,2332.7951977220355
BTC,Bitfinex,1513103400.0,14905.0,17515.0,14905.0,16171.0,2366245962.6,143129.22,12-12-2017 18:30,15603.540556497534,8833.070000000002,2062.5994435024695
BTC,Bitfinex,1513362600.0,16171.0,19550.0,15851.0,19210.0,2617291746.2,150157.66,15-12-2017 18:30,17477.884509063704,9513.715,1549.5454909362961
BTC,Bitfinex,1513621800.0,19210.0,19891.0,16400.0,17345.0,3020144269.8,163148.64,18-12-2017 18:30,18561.80874306376,10081.775,1601.7412569362368
BTC,Bitfinex,1513881000.0,17345.0,17709.0,10700.0,13173.0,4567991932.0,313830.71,21-12-2017 18:30,18800.235307173396,10445.060000000001,2089.8846928266084
BTC,Bitfinex,1514140200.0,13173.0,14999.0,11600.0,13633.0,2344065304.5,174083.4,24-12-2017 18:30,19023.198456321985,10832.210000000001,2641.221543678016
BTC,Bitfinex,1514399400.0,13633.0,16494.0,13145.0,14323.0,2732728024.2,184500.0,27-12-2017 18:30,19270.60579109451,11240.86,3211.11420890549
BTC,Bitfinex,1514658600.0,14323.0,15131.0,11651.0,13769.0,2186459713.5,163180.72,30-12-2017 18:30,19415.930378368004,11592.33,3768.7296216319955
BTC,Bitfinex,1514917800.0,13769.0,15500.0,12777.0,15150.0,1679308947.0,118187.27,02-01-2018 18:30,19699.433435826017,11981.335000000001,4263.236564173983
BTC,Bitfinex,1515177000.0,15150.0,17252.0,14060.0,17169.0,1978128276.2,125630.15,05-01-2018 18:30,20177.304202657833,12484.685000000001,4792.06579734217
BTC,Bitfinex,1515436200.0,17169.0,17178.0,13760.0,14425.0,2027655773.6,133027.82,08-01-2018 18:30,20106.79370758796,12878.875,5650.95629241204
BTC,Bitfinex,1515695400.0,14425.0,14999.0,12646.0,13794.0,2242457476.3,163018.65000000002,11-01-2018 18:30,19852.070457761118,13245.24,6638.409542238881
BTC,Bitfinex,1515954600.0,13794.0,14580.0,12874.34,13601.0,1334627159.9,96600.06,14-01-2018 18:30,19660.45244271721,13532.029999999999,7403.607557282787
BTC,Bitfinex,1516213800.0,13601.0,13617.0,9231.1,11031.0,3781010252.6,340514.66,17-01-2018 18:30,19400.27554259163,13681.079999999998,7961.884457408366
BTC,Bitfinex,1516473000.0,11031.0,13017.0,10647.0,11514.0,1716604837.4,145043.0,20-01-2018 18:30,19098.66821643096,13845.27,8591.87178356904
BTC,Bitfinex,1516732200.0,11514.0,11900.0,9900.0,11391.0,1850485568.9,171020.36,23-01-2018 18:30,18829.766171716037,13977.15,9124.533828283962
BTC,Bitfinex,1516991400.0,11391.0,11734.0,10276.0,11458.0,1361597690.5,122895.34,26-01-2018 18:30,18685.83170003727,14056.05,9426.268299962729
BTC,Bitfinex,1517250600.0,11458.0,12190.0,9860.4,10171.0,1226355897.4,111306.29,29-01-2018 18:30,18755.087821892015,14021.6,9288.112178107986
BTC,Bitfinex,1517509800.0,10171.0,10414.0,7960.0,8890.9,2194908990.5,239736.96,01-02-2018 18:30,19026.58285014322,13886.195000000002,8745.807149856784
BTC,Bitfinex,1517769000.0,8890.9,9499.0,6651.0,6947.2,1992117891.1,248063.53,04-02-2018 18:30,19204.313965678542,13403.554999999998,7602.796034321455
BTC,Bitfinex,1518028200.0,6947.2,8648.9,6000.0,8239.7,2750918287.0,371524.03,07-02-2018 18:30,19241.73671949779,13070.29,6898.843280502213
BTC,Bitfinex,1518287400.0,8239.7,9074.9,7724.9,8070.5,1485192337.7,177650.74,10-02-2018 18:30,19029.797435073295,12665.265000000001,6300.732564926707
BTC,Bitfinex,1518546600.0,8070.5,9489.0,8069.58,9455.5,1205352266.4,137161.09000000005,13-02-2018 18:30,17926.416189447813,12177.54,6428.663810552188
BTC,Bitfinex,1518805800.0,9455.5,11084.0,9338.0,11062.0,1618030779.1,159460.72,16-02-2018 18:30,17113.45417861725,11863.390000000001,6613.325821382753
BTC,Bitfinex,1519065000.0,11062.0,11788.0,10122.0,11211.0,1901334021.3,172917.22,19-02-2018 18:30,16987.05084396825,11765.289999999999,6543.52915603175
BTC,Bitfinex,1519324200.0,11211.0,11239.0,9583.1,10144.0,2075259340.6,200921.67,22-02-2018 18:30,16784.40363449992,11590.84,6397.276365500083
BTC,Bitfinex,1519583400.0,10144.0,10500.0,9280.4,10320.0,1254394812.5,127442.12,25-02-2018 18:30,16454.574906235524,11390.689999999999,6326.805093764471
BTC,Bitfinex,1519842600.0,10320.0,11095.0,10125.0,10923.0,1186628877.8,111412.43,28-02-2018 18:30,16195.5516387177,11248.39,6301.228361282299
BTC,Bitfinex,1520101800.0,10923.0,11549.0,10762.0,11499.0,948633799.3,84630.78,03-03-2018 18:30,15682.024487821083,11065.84,6449.655512178916
BTC,Bitfinex,1520361000.0,11499.0,11700.0,9400.0,9910.6,1497659546.4,141004.46000000002,06-03-2018 18:30,14390.67256957405,10702.92,7015.167430425951
BTC,Bitfinex,1520620200.0,9910.6,10112.0,8342.0,8769.9,1924120234.0,210314.39,09-03-2018 18:30,13775.199249169447,10420.164999999999,7065.130750830551
BTC,Bitfinex,1520879400.0,8769.9,9900.0,8428.0,9135.2,1796932743.4,195361.29,12-03-2018 18:30,13202.666116569846,10187.225,7171.783883430155
BTC,Bitfinex,1521138600.0,9135.2,9250.0,7665.1,8250.0,1576925418.6999998,191472.68,15-03-2018 18:30,12607.861992658807,9919.675,7231.488007341192
BTC,Bitfinex,1521397800.0,8250.0,8717.0,7240.0,8600.2,1629244445.6,203577.76,18-03-2018 18:30,12494.14234885868,9798.135000000002,7102.127651141323
BTC,Bitfinex,1521657000.0,8600.2,9177.5,8305.1,8699.3,1257763287.2,143424.29,21-03-2018 18:30,12273.098643957288,9657.4,7041.701356042711
BTC,Bitfinex,1521916200.0,8699.3,9050.3,8271.1,8445.0,999398179.6,115808.58,24-03-2018 18:30,12049.391081384725,9510.1,6970.8089186152765
BTC,Bitfinex,1522175400.0,8445.0,8499.1,7702.1,7936.0,1099219954.6,137196.95,27-03-2018 18:30,11795.838669775094,9334.0,6872.161330224907
BTC,Bitfinex,1522434600.0,7936.0,7973.0,6549.9,6925.4,1735966167.8000002,245949.71,30-03-2018 18:30,11812.831022732667,9171.72,6530.608977267331
BTC,Bitfinex,1522693800.0,6925.4,7509.7,6425.1,7405.6,1024958452.0,146241.31,02-04-2018 18:30,11847.2677699718,9097.454999999998,6347.642230028196
BTC,Bitfinex,1522953000.0,7405.6,7422.0,6500.2,6610.0,926347626.1,135902.97,05-04-2018 18:30,11886.499558943517,9080.595000000001,6274.690441056487
BTC,Bitfinex,1523212200.0,6610.0,7189.0,6599.9,6770.0,946526252.0,136883.59,08-04-2018 18:30,11969.853523088019,9007.11,6044.366476911982
BTC,Bitfinex,1523471400.0,6770.0,8087.0,6650.0,7912.0,1033012540.4,141989.63,11-04-2018 18:30,11972.735652855943,8999.185000000001,6025.63434714406
BTC,Bitfinex,1523730600.0,7912.0,8458.8,7739.1,8357.5,916063716.9,113661.72,14-04-2018 18:30,11922.649433225055,8944.285,5965.920566774945
BTC,Bitfinex,1523989800.0,8357.5,8415.5,7823.0,8171.0,694640264.3,86202.47,17-04-2018 18:30,11629.881014095386,8799.735,5969.588985904615
BTC,Bitfinex,1524249000.0,8171.0,9069.0,8104.0,8912.5,971881669.0,113872.54,20-04-2018 18:30,11291.838739312247,8684.810000000001,6077.781260687755
BTC,Bitfinex,1524508200.0,8912.5,9745.0,8751.09,9646.8,999920915.7,109657.52,23-04-2018 18:30,11219.904028884113,8659.95,6099.995971115888
BTC,Bitfinex,1524767400.0,9646.8,9767.4,8652.2,8920.1,1301325477.8,142790.49,26-04-2018 18:30,11038.658704799745,8589.955,6141.251295200254
BTC,Bitfinex,1525026600.0,8920.1,9565.1,8872.0,9240.6,780090517.9000001,83864.15,29-04-2018 18:30,10733.814606078118,8505.835000000001,6277.855393921884
BTC,Bitfinex,1525285800.0,9240.6,9875.0,8817.97,9759.0,734762298.7,79504.6,02-05-2018 18:30,10277.838573181074,8418.835000000001,6559.831426818927
BTC,Bitfinex,1525545000.0,9759.0,9990.0,9454.0,9658.7,763531554.4,78379.09999999999,05-05-2018 18:30,10227.679054593924,8406.240000000002,6584.800945406079
BTC,Bitfinex,1525804200.0,9658.7,9677.9,8980.0,9318.2,672904758.4000001,72665.96,08-05-2018 18:30,10292.288473791968,8433.655,6575.021526208032
BTC,Bitfinex,1526063400.0,9318.2,9393.9,8204.41,8470.8,979534718.4,112450.69,11-05-2018 18:30,10231.267321404668,8400.435000000001,6569.6026785953345
BTC,Bitfinex,1526322600.0,8470.8,8884.5,8271.0,8467.5,728428266.0999999,84815.62,14-05-2018 18:30,10241.022363077871,8411.310000000001,6581.597636922132
BTC,Bitfinex,1526581800.0,8467.5,8492.7,7925.0,8238.9,652821157.4,79536.86,17-05-2018 18:30,10222.275100873137,8393.244999999999,6564.214899126861
