coin,exchange,unix_timestamp,open,high,low,close,volumeto,volumefrom,time,UPPER_BOLLINGER_BAND_VALUE,MIDDLE_BOLLINGER_BAND_VALUE,LOWER_BOLLINGER_BAND_VALUE
BTC,Bitfinex,1531333800.0,6345.9,6378.5,6290.0,6364.9,13425980.76,2115.52,11-07-2018 18:30,6883.79263399925,6564.947499999999,6246.102366000749
BTC,Bitfinex,1531355400.0,6364.9,6365.3,6167.2,6209.8,32830644.739999995,5241.09,12-07-2018 00:30,6900.462908354626,6546.297499999999,6192.1320916453715
BTC,Bitfinex,1531377000.0,6209.8,6217.3,6128.3,6178.2,56493337.37,9145.61,12-07-2018 06:30,6915.452339877195,6526.922499999999,6138.392660122802
BTC,Bitfinex,1531398600.0,6178.2,6204.7,6159.4,6176.0,21189991.950000007,3426.98,12-07-2018 12:30,6925.166693864663,6508.022499999999,6090.878306135335
BTC,Bitfinex,1531420200.0,6176.0,6283.0,6079.9,6240.6,40050553.64,6470.04,12-07-2018 18:30,6900.040155609832,6482.65,6065.259844390167
BTC,Bitfinex,1531441800.0,6240.6,6274.0,6221.6,6237.7,13823129.42,2211.82,13-07-2018 00:30,6872.262809732995,6458.045,6043.827190267005
BTC,Bitfinex,1531463400.0,6237.7,6286.8,6227.0,6270.0,14174812.86,2267.1800000000007,13-07-2018 06:30,6836.622317841344,6434.895,6033.167682158657
BTC,Bitfinex,1531485000.0,6270.0,6339.9,6225.0,6237.5,34963737.07,5577.030000000002,13-07-2018 12:30,6791.588605770461,6409.120000000001,6026.6513942295405
BTC,Bitfinex,1531506600.0,6237.5,6271.7,6125.0,6240.1,57076331.90999999,9210.06,13-07-2018 18:30,6747.861910274371,6385.485,6023.108089725628
BTC,Bitfinex,1531528200.0,6240.1,6277.6,6196.0,6206.9,9263568.21,1487.45,14-07-2018 00:30,6698.505254214634,6360.405000000001,6022.304745785367
BTC,Bitfinex,1531549800.0,6206.9,6251.2,6179.2,6233.4,12678969.92,2040.22,14-07-2018 06:30,6638.122120409439,6336.6050000000005,6035.087879590562
BTC,Bitfinex,1531571400.0,6233.4,6289.1,6221.1,6239.1,15097498.28,2413.87,14-07-2018 12:30,6566.701085870221,6313.505,6060.30891412978
BTC,Bitfinex,1531593000.0,6239.1,6320.0,6205.6,6244.3,16241181.89,2596.02,14-07-2018 18:30,6487.825561437703,6292.344999999999,6096.864438562296
BTC,Bitfinex,1531614600.0,6244.3,6285.0,6232.3,6280.8,5137252.93,819.9300000000002,15-07-2018 00:30,6413.559694502908,6276.570000000001,6139.580305497093
BTC,Bitfinex,1531636200.0,6280.8,6387.9,6267.2,6329.4,28253746.08,4465.17,15-07-2018 06:30,6406.9646776138015,6274.515,6142.065322386199
BTC,Bitfinex,1531657800.0,6329.4,6389.0,6323.7,6350.7,18973609.64,2982.390000000001,15-07-2018 12:30,6401.36283157457,6273.044999999999,6144.727168425428
BTC,Bitfinex,1531679400.0,6350.7,6389.0,6336.2,6349.9,13392122.19,2104.73,15-07-2018 18:30,6394.28471370754,6271.289999999999,6148.2952862924585
BTC,Bitfinex,1531701000.0,6349.9,6377.7,6327.1,6364.3,9017601.7,1419.24,16-07-2018 00:30,6401.499046122337,6273.534999999999,6145.570953877661
BTC,Bitfinex,1531722600.0,6364.3,6671.6,6350.0,6602.2,103814267.34,15909.73,16-07-2018 06:30,6473.599278239077,6285.085,6096.570721760923
BTC,Bitfinex,1531744200.0,6602.2,6711.0,6576.9,6671.1,46841842.33,7054.12,16-07-2018 12:30,6553.420198899058,6301.344999999999,6049.269801100941
BTC,Bitfinex,1531765800.0,6671.1,6771.0,6636.7,6740.1,39075587.62,5835.91,16-07-2018 18:30,6636.059898521927,6320.105000000001,6004.150101478076
BTC,Bitfinex,1531787400.0,6740.1,6759.1,6667.4,6675.8,25852900.94,3851.450000000001,17-07-2018 00:30,6690.573958721831,6343.405000000001,5996.23604127817
BTC,Bitfinex,1531809000.0,6675.8,6744.0,6666.0,6702.2,30723985.69,4583.46,17-07-2018 06:30,6741.181045917926,6369.6050000000005,5998.028954082075
BTC,Bitfinex,1531830600.0,6702.2,7483.9,6683.0,7344.5,191574454.08,26753.8,17-07-2018 12:30,6982.107890192346,6428.030000000001,5873.952109807656
BTC,Bitfinex,1531852200.0,7344.5,7387.43,7271.6,7345.8,62348110.95,8498.25,17-07-2018 18:30,7158.732071239274,6483.29,5807.847928760726
BTC,Bitfinex,1531873800.0,7345.8,7561.87,7325.0,7465.7,60494472.45999999,8127.26,18-07-2018 00:30,7333.426422133529,6544.6900000000005,5755.953577866472
BTC,Bitfinex,1531895400.0,7465.7,7473.9,7323.6,7440.0,58417237.51000001,7888.710000000001,18-07-2018 06:30,7471.315119784009,6603.19,5735.06488021599
BTC,Bitfinex,1531917000.0,7440.0,7588.0,7379.0,7434.7,96138836.63,12876.83,18-07-2018 12:30,7585.462210456909,6663.05,5740.6377895430915
BTC,Bitfinex,1531938600.0,7434.7,7450.0,7246.5,7344.9,74697164.89,10180.679999999997,18-07-2018 18:30,7664.780887225016,6718.289999999999,5771.799112774982
BTC,Bitfinex,1531960200.0,7344.9,7367.5,7281.4,7342.0,20835003.68,2842.06,19-07-2018 00:30,7728.176347664109,6775.045,5821.913652335891
BTC,Bitfinex,1531981800.0,7342.0,7450.0,7300.0,7422.8,28494628.16,3858.05,19-07-2018 06:30,7793.448829364675,6834.514999999999,5875.581170635324
BTC,Bitfinex,1532003400.0,7422.8,7515.0,7353.9,7419.93,71451480.67999999,9613.81,19-07-2018 12:30,7843.950541548557,6893.556500000001,5943.162458451444
BTC,Bitfinex,1532025000.0,7419.93,7560.0,7369.87,7410.4,52835985.17,7082.94,19-07-2018 18:30,7878.559715305825,6951.861500000001,6025.163284694177
BTC,Bitfinex,1532046600.0,7410.4,7468.9,7341.3,7375.0,33047045.79,4455.379999999999,20-07-2018 00:30,7896.819429810005,7006.5715,6116.323570189995
BTC,Bitfinex,1532068200.0,7375.0,7519.9,7356.1,7461.2,39781121.69,5330.72,20-07-2018 06:30,7917.185405198795,7063.1615,6209.1375948012055
BTC,Bitfinex,1532089800.0,7461.2,7685.2,7274.2,7355.9,116331862.83,15597.080000000002,20-07-2018 12:30,7910.209707951773,7113.4214999999995,6316.6332920482255
BTC,Bitfinex,1532111400.0,7355.9,7380.0,7221.0,7238.9,41892243.56,5724.8499999999985,20-07-2018 18:30,7874.477523510129,7157.871499999999,6441.26547648987
BTC,Bitfinex,1532133000.0,7238.9,7356.2,7223.3,7341.9,24020297.28,3298.080000000001,21-07-2018 00:30,7827.065394710573,7206.7515,6586.437605289428
BTC,Bitfinex,1532154600.0,7341.9,7352.7,7271.7,7334.9,15383046.62,2102.69,21-07-2018 06:30,7799.811463001301,7243.386499999999,6686.961536998697
BTC,Bitfinex,1532176200.0,7334.9,7439.0,7334.9,7428.91,23968888.18,3242.8899999999994,21-07-2018 12:30,7776.501601250785,7281.276999999999,6786.052398749213
BTC,Bitfinex,1532197800.0,7428.91,7459.0,7329.1,7438.5,18036979.18,2433.48,21-07-2018 18:30,7748.330180123906,7316.197,6884.063819876094
BTC,Bitfinex,1532219400.0,7438.5,7486.9,7360.0,7392.0,27111997.930000003,3651.86,22-07-2018 00:30,7669.398267056924,7352.007,7034.615732943075
BTC,Bitfinex,1532241000.0,7392.0,7473.5,7380.6,7438.5,14667789.41,1972.31,22-07-2018 06:30,7500.007520028465,7388.822,7277.636479971536
BTC,Bitfinex,1532262600.0,7438.5,7549.0,7430.5,7515.1,35762956.629999995,4768.29,22-07-2018 12:30,7519.28441974143,7397.352000000001,7275.419580258572
BTC,Bitfinex,1532284200.0,7515.1,7575.0,7333.0,7465.2,50165691.19,6757.77,22-07-2018 18:30,7526.2614154207695,7403.322000000002,7280.382584579234
BTC,Bitfinex,1532305800.0,7465.2,7716.7,7450.1,7683.13,105966244.99,13904.4,23-07-2018 00:30,7586.0121317341645,7414.193500000001,7242.374868265838
BTC,Bitfinex,1532327400.0,7683.13,7801.0,7618.3,7716.1,51204479.3,6617.53,23-07-2018 06:30,7644.460140876625,7427.9985000000015,7211.536859123378
