coin,exchange,unix_timestamp,time,open,high,low,close,volumefrom,volumeto,UPPER_BOLLINGER_BAND_VALUE,MIDDLE_BOLLINGER_BAND_VALUE,LOWER_BOLLINGER_BAND_VALUE
BTC,Bitfinex,1530572400,2018-07-02 23:00:00,6626.2,6626.2,6608.1,6617.6,180.03,1190928.19,,,
BTC,Bitfinex,1530576000,2018-07-03 00:00:00,6617.6,6623.0,6601.0,6612.8,547.29,3617499.58,,,
BTC,Bitfinex,1530579600,2018-07-03 01:00:00,6612.8,6617.2,6612.0,6615.0,189.3,1252250.26,,,
BTC,Bitfinex,1530583200,2018-07-03 02:00:00,6615.0,6649.0,6614.9,6632.0,876.65,5812999.23,,,
BTC,Bitfinex,1530586800,2018-07-03 03:00:00,6632.0,6659.4,6629.0,6633.5,901.64,5990443.03,,,
BTC,Bitfinex,1530590400,2018-07-03 04:00:00,6633.5,6675.2,6633.2,6645.0,1012.04,6730645.98,,,
BTC,Bitfinex,1530594000,2018-07-03 05:00:00,6645.0,6647.1,6627.98,6630.1,295.45,1961868.33,,,
BTC,Bitfinex,1530597600,2018-07-03 06:00:00,6630.1,6636.0,6609.9,6635.9,401.72,2661651.27,,,
BTC,Bitfinex,1530601200,2018-07-03 07:00:00,6635.9,6648.9,6635.9,6644.9,321.6,2136397.92,,,
BTC,Bitfinex,1530604800,2018-07-03 08:00:00,6644.9,6644.9,6615.0,6630.0,554.38,3674169.17,,,
BTC,Bitfinex,1530608400,2018-07-03 09:00:00,6630.0,6637.5,6616.2,6622.3,357.38,2368840.95,,,
BTC,Bitfinex,1530612000,2018-07-03 10:00:00,6622.3,6622.4,6539.0,6574.7,2853.92,18770277.87,,,
BTC,Bitfinex,1530615600,2018-07-03 11:00:00,6574.7,6598.0,6562.4,6584.0,564.71,3716960.21,,,
BTC,Bitfinex,1530619200,2018-07-03 12:00:00,6584.0,6584.0,6565.3,6581.3,387.77,2550754.22,,,
BTC,Bitfinex,1530622800,2018-07-03 13:00:00,6581.3,6582.0,6550.0,6569.9,622.43,4086697.1,,,
BTC,Bitfinex,1530626400,2018-07-03 14:00:00,6569.9,6584.56,6559.0,6582.6,414.91,2725790.53,,,
BTC,Bitfinex,1530630000,2018-07-03 15:00:00,6582.6,6590.0,6571.3,6583.6,476.22,3133234.46,,,
BTC,Bitfinex,1530633600,2018-07-03 16:00:00,6583.6,6594.0,6578.0,6584.7,328.95,2166597.43,,,
BTC,Bitfinex,1530637200,2018-07-03 17:00:00,6584.7,6585.0,6566.8,6579.9,267.93,1761667.39,,,
BTC,Bitfinex,1530640800,2018-07-03 18:00:00,6579.9,6581.5,6566.5,6573.8,120.23,790432.97,,,
BTC,Bitfinex,1530644400,2018-07-03 19:00:00,6573.8,6651.1,6547.0,6606.9,1234.21,8142626.27,,,
BTC,Bitfinex,1530648000,2018-07-03 20:00:00,6606.9,6626.5,6585.3,6613.6,448.76,2966468.6,,,
BTC,Bitfinex,1530651600,2018-07-03 21:00:00,6613.6,6616.0,6591.8,6610.77,292.12,1929005.93,,,
BTC,Bitfinex,1530655200,2018-07-03 22:00:00,6610.77,6617.67,6476.0,6486.9,2776.21,18128094.79,,,
BTC,Bitfinex,1530658800,2018-07-03 23:00:00,6486.9,6530.0,6470.5,6509.0,985.76,6405784.83,,,
BTC,Bitfinex,1530662400,2018-07-04 00:00:00,6509.0,6515.7,6454.0,6458.6,792.64,5134797.63,,,
BTC,Bitfinex,1530666000,2018-07-04 01:00:00,6458.6,6463.2,6414.1,6456.8,1839.95,11852921.26,,,
BTC,Bitfinex,1530669600,2018-07-04 02:00:00,6456.8,6478.1,6438.0,6462.79,549.19,3546646.49,,,
BTC,Bitfinex,1530673200,2018-07-04 03:00:00,6462.79,6485.0,6461.5,6468.6,423.7,2741681.8,,,
BTC,Bitfinex,1530676800,2018-07-04 04:00:00,6468.6,6480.0,6460.0,6473.2,185.56,1200931.67,,,
BTC,Bitfinex,1530680400,2018-07-04 05:00:00,6473.2,6499.3,6462.0,6485.0,648.68,4205835.25,,,
BTC,Bitfinex,1530684000,2018-07-04 06:00:00,6485.0,6507.0,6464.6,6473.8,508.12,3294661.03,,,
BTC,Bitfinex,1530687600,2018-07-04 07:00:00,6473.8,6489.1,6467.52,6479.0,296.68,1921665.15,,,
BTC,Bitfinex,1530691200,2018-07-04 08:00:00,6479.0,6553.7,6476.0,6516.1,2591.39,16900412.86,,,
BTC,Bitfinex,1530694800,2018-07-04 09:00:00,6516.1,6534.1,6495.7,6528.1,845.46,5506555.69,,,
BTC,Bitfinex,1530698400,2018-07-04 10:00:00,6528.1,6535.4,6508.9,6509.7,295.15,1925130.62,,,
BTC,Bitfinex,1530702000,2018-07-04 11:00:00,6509.7,6532.1,6500.0,6525.7,508.34,3312157.79,,,
BTC,Bitfinex,1530705600,2018-07-04 12:00:00,6525.7,6557.6,6518.6,6549.7,892.16,5835784.02,,,
BTC,Bitfinex,1530709200,2018-07-04 13:00:00,6549.7,6784.9,6549.6,6720.3,5198.36,34895538.74,,,
BTC,Bitfinex,1530712800,2018-07-04 14:00:00,6720.3,6722.76,6685.7,6698.2,1226.66,8224267.69,,,
BTC,Bitfinex,1530716400,2018-07-04 15:00:00,6698.2,6709.1,6674.1,6681.7,386.63,2586274.72,,,
BTC,Bitfinex,1530720000,2018-07-04 16:00:00,6681.7,6693.9,6651.0,6664.5,632.79,4220553.88,,,
BTC,Bitfinex,1530723600,2018-07-04 17:00:00,6664.5,6683.5,6660.6,6679.6,492.94,3290139.55,,,
BTC,Bitfinex,1530727200,2018-07-04 18:00:00,6679.6,6710.6,6661.1,6673.0,774.27,5179979.33,,,
BTC,Bitfinex,1530730800,2018-07-04 19:00:00,6673.0,6688.5,6672.9,6688.23,354.14,2364692.85,,,
BTC,Bitfinex,1530734400,2018-07-04 20:00:00,6688.23,6697.9,6677.2,6692.2,249.88,1671691.97,,,
BTC,Bitfinex,1530738000,2018-07-04 21:00:00,6692.2,6704.8,6672.2,6696.1,538.65,3605433.07,,,
BTC,Bitfinex,1530741600,2018-07-04 22:00:00,6696.1,6698.7,6562.0,6592.0,1314.32,8701678.28,,,
BTC,Bitfinex,1530745200,2018-07-04 23:00:00,6592.0,6600.0,6563.8,6590.0,747.34,4918895.34,,,
BTC,Bitfinex,1530748800,2018-07-05 00:00:00,6590.0,6590.0,6525.0,6562.0,1191.3,7812945.58,,,
BTC,Bitfinex,1530752400,2018-07-05 01:00:00,6562.0,6704.7,6557.1,6635.3,1337.88,8887111.36,,,
BTC,Bitfinex,1530756000,2018-07-05 02:00:00,6635.3,6647.2,6588.2,6600.3,516.42,3416114.85,,,
BTC,Bitfinex,1530759600,2018-07-05 03:00:00,6600.3,6633.0,6599.7,6619.6,255.67,1691000.81,,,
BTC,Bitfinex,1530763200,2018-07-05 04:00:00,6619.6,6638.5,6613.6,6618.4,320.95,2125367.97,,,
BTC,Bitfinex,1530766800,2018-07-05 05:00:00,6618.4,6668.0,6569.4,6603.2,913.48,6042200.86,,,
BTC,Bitfinex,1530770400,2018-07-05 06:00:00,6603.2,6616.9,6587.5,6594.9,298.87,1972046.17,,,
BTC,Bitfinex,1530774000,2018-07-05 07:00:00,6594.9,6621.5,6591.3,6616.5,411.23,2717301.23,,,
BTC,Bitfinex,1530777600,2018-07-05 08:00:00,6616.5,6630.0,6601.11,6619.23,364.25,2409131.52,,,
BTC,Bitfinex,1530781200,2018-07-05 09:00:00,6619.23,6650.0,6546.6,6639.2,1085.57,7157616.5,,,
BTC,Bitfinex,1530784800,2018-07-05 10:00:00,6639.2,6653.1,6600.5,6634.8,722.28,4785663.96,,,
BTC,Bitfinex,1530788400,2018-07-05 11:00:00,6634.8,6687.7,6617.6,6617.6,1202.2,7992497.64,,,
BTC,Bitfinex,1530792000,2018-07-05 12:00:00,6617.6,6660.8,6578.3,6634.8,1472.41,9754063.39,,,
BTC,Bitfinex,1530795600,2018-07-05 13:00:00,6634.8,6667.0,6582.1,6600.0,894.02,5926334.29,,,
BTC,Bitfinex,1530799200,2018-07-05 14:00:00,6600.0,6612.0,6564.5,6584.1,776.8,5115477.07,,,
BTC,Bitfinex,1530802800,2018-07-05 15:00:00,6584.1,6611.7,6544.2,6611.6,3334.71,21943793.78,,,
BTC,Bitfinex,1530806400,2018-07-05 16:00:00,6611.6,6643.0,6585.1,6586.0,1788.99,11849875.71,,,
BTC,Bitfinex,1530810000,2018-07-05 17:00:00,6586.0,6603.21,6547.6,6568.6,633.03,4161608.43,,,
BTC,Bitfinex,1530813600,2018-07-05 18:00:00,6568.6,6585.1,6423.4,6482.3,2207.0,14318687.42,,,
BTC,Bitfinex,1530817200,2018-07-05 19:00:00,6482.3,6522.5,6460.0,6507.9,702.67,4554971.33,,,
BTC,Bitfinex,1530820800,2018-07-05 20:00:00,6507.9,6522.7,6482.0,6508.0,355.63,2313229.61,,,
BTC,Bitfinex,1530824400,2018-07-05 21:00:00,6508.0,6508.0,6486.6,6501.0,344.66,2240698.33,,,
BTC,Bitfinex,1530828000,2018-07-05 22:00:00,6501.0,6543.8,6501.0,6543.6,655.71,4274571.79,,,
BTC,Bitfinex,1530831600,2018-07-05 23:00:00,6543.6,6558.1,6530.0,6531.7,653.43,4273995.77,,,
BTC,Bitfinex,1530835200,2018-07-06 00:00:00,6531.7,6549.1,6530.0,6535.9,290.16,1897175.5,,,
BTC,Bitfinex,1530838800,2018-07-06 01:00:00,6535.9,6535.9,6510.6,6516.0,473.42,3087130.71,,,
BTC,Bitfinex,1530842400,2018-07-06 02:00:00,6516.0,6552.4,6515.9,6547.7,393.5,2572549.25,,,
BTC,Bitfinex,1530846000,2018-07-06 03:00:00,6547.7,6547.8,6531.1,6532.3,113.23,740030.32,,,
BTC,Bitfinex,1530849600,2018-07-06 04:00:00,6532.3,6538.2,6485.0,6525.2,1160.76,7552398.71,,,
BTC,Bitfinex,1530853200,2018-07-06 05:00:00,6525.2,6533.8,6503.0,6504.0,167.21,1089002.8,,,
BTC,Bitfinex,1530856800,2018-07-06 06:00:00,6504.0,6509.9,6466.0,6466.4,1023.44,6630884.89,,,
BTC,Bitfinex,1530860400,2018-07-06 07:00:00,6466.4,6502.7,6451.9,6483.9,1291.47,8361459.58,,,
BTC,Bitfinex,1530864000,2018-07-06 08:00:00,6483.9,6532.3,6474.1,6509.5,968.61,6301090.29,,,
BTC,Bitfinex,1530867600,2018-07-06 09:00:00,6509.5,6516.8,6494.0,6502.0,624.18,4060990.06,,,
BTC,Bitfinex,1530871200,2018-07-06 10:00:00,6502.0,6544.3,6495.1,6530.4,553.51,3611109.32,,,
BTC,Bitfinex,1530874800,2018-07-06 11:00:00,6530.4,6544.3,6513.0,6526.3,283.22,1848986.88,,,
BTC,Bitfinex,1530878400,2018-07-06 12:00:00,6526.3,6637.51,6526.3,6589.0,1931.75,12729298.96,,,
BTC,Bitfinex,1530882000,2018-07-06 13:00:00,6589.0,6589.0,6546.63,6565.1,288.92,1895936.71,,,
BTC,Bitfinex,1530885600,2018-07-06 14:00:00,6565.1,6572.2,6544.8,6560.5,403.01,2643417.1,,,
BTC,Bitfinex,1530889200,2018-07-06 15:00:00,6560.5,6572.9,6550.0,6566.5,323.12,2119054.16,,,
BTC,Bitfinex,1530892800,2018-07-06 16:00:00,6566.5,6577.7,6550.0,6558.1,385.57,2529909.24,,,
BTC,Bitfinex,1530896400,2018-07-06 17:00:00,6558.1,6638.5,6553.3,6600.0,1288.86,8496989.59,,,
BTC,Bitfinex,1530900000,2018-07-06 18:00:00,6600.0,6611.48,6521.5,6563.9,1308.38,8580665.01,,,
BTC,Bitfinex,1530903600,2018-07-06 19:00:00,6563.9,6584.1,6561.4,6572.0,192.99,1268829.47,,,
BTC,Bitfinex,1530907200,2018-07-06 20:00:00,6572.0,6596.8,6572.0,6575.1,285.33,1877873.41,,,
BTC,Bitfinex,1530910800,2018-07-06 21:00:00,6575.1,6585.6,6559.24,6585.5,155.19,1019869.69,,,
BTC,Bitfinex,1530914400,2018-07-06 22:00:00,6585.5,6641.78,6569.3,6578.0,550.45,3638042.66,,,
BTC,Bitfinex,1530918000,2018-07-06 23:00:00,6578.0,6623.6,6577.9,6602.2,369.28,2439099.59,,,
BTC,Bitfinex,1530921600,2018-07-07 00:00:00,6602.2,6610.0,6585.3,6597.9,186.54,1230454.08,,,
BTC,Bitfinex,1530925200,2018-07-07 01:00:00,6597.9,6600.0,6563.3,6567.9,204.95,1347670.48,,,
BTC,Bitfinex,1530928800,2018-07-07 02:00:00,6567.9,6600.0,6567.9,6587.6,114.75,755432.3,,,
BTC,Bitfinex,1530932400,2018-07-07 03:00:00,6587.6,6606.2,6587.6,6599.2,99.52,656533.11,,,
BTC,Bitfinex,1530936000,2018-07-07 04:00:00,6599.2,6623.9,6593.3,6601.2,336.06,2218742.1,,,
BTC,Bitfinex,1530939600,2018-07-07 05:00:00,6601.2,6611.5,6592.0,6596.1,307.15,2026849.46,,,
BTC,Bitfinex,1530943200,2018-07-07 06:00:00,6596.1,6596.1,6570.9,6582.8,215.06,1416109.01,,,
BTC,Bitfinex,1530946800,2018-07-07 07:00:00,6582.8,6605.7,6572.7,6594.4,257.27,1695437.66,,,
BTC,Bitfinex,1530950400,2018-07-07 08:00:00,6594.4,6597.2,6576.6,6579.0,94.29,620820.61,,,
BTC,Bitfinex,1530954000,2018-07-07 09:00:00,6579.0,6585.3,6563.3,6580.4,292.01,1920496.81,,,
BTC,Bitfinex,1530957600,2018-07-07 10:00:00,6580.4,6599.33,6559.2,6593.1,388.0,2552452.61,,,
BTC,Bitfinex,1530961200,2018-07-07 11:00:00,6593.1,6593.1,6579.7,6583.5,93.56,616182.29,,,
BTC,Bitfinex,1530964800,2018-07-07 12:00:00,6583.5,6615.0,6554.0,6565.7,840.64,5534252.96,,,
BTC,Bitfinex,1530968400,2018-07-07 13:00:00,6565.7,6565.8,6519.0,6534.0,889.15,5813915.82,,,
BTC,Bitfinex,1530972000,2018-07-07 14:00:00,6534.0,6594.1,6528.0,6572.0,751.54,4930433.49,,,
BTC,Bitfinex,1530975600,2018-07-07 15:00:00,6572.0,6572.1,6543.0,6559.0,560.9,3682341.15,,,
BTC,Bitfinex,1530979200,2018-07-07 16:00:00,6559.0,6571.5,6553.8,6566.2,151.78,996201.01,,,
BTC,Bitfinex,1530982800,2018-07-07 17:00:00,6566.2,6566.2,6540.8,6548.5,425.38,2785473.62,,,
BTC,Bitfinex,1530986400,2018-07-07 18:00:00,6548.5,6554.0,6532.0,6554.0,232.21,1518333.51,,,
BTC,Bitfinex,1530990000,2018-07-07 19:00:00,6554.0,6554.0,6539.4,6541.9,182.65,1195606.91,,,
BTC,Bitfinex,1530993600,2018-07-07 20:00:00,6541.9,6542.0,6511.0,6530.7,798.45,5209813.82,,,
BTC,Bitfinex,1530997200,2018-07-07 21:00:00,6530.7,6542.13,6523.0,6531.7,301.47,1969847.28,,,
BTC,Bitfinex,1531000800,2018-07-07 22:00:00,6531.7,6580.0,6523.4,6579.3,1076.57,7049969.9,,,
BTC,Bitfinex,1531004400,2018-07-07 23:00:00,6579.3,6837.0,6578.6,6761.8,4479.66,30211999.9,,,
BTC,Bitfinex,1531008000,2018-07-08 00:00:00,6761.8,6801.9,6710.0,6748.05,2302.01,15566631.95,,,
BTC,Bitfinex,1531011600,2018-07-08 01:00:00,6748.05,6755.6,6732.2,6743.1,805.64,5434349.16,,,
BTC,Bitfinex,1531015200,2018-07-08 02:00:00,6743.1,6761.0,6725.0,6747.1,1331.04,8972971.72,,,
BTC,Bitfinex,1531018800,2018-07-08 03:00:00,6747.1,6755.7,6725.0,6726.7,642.92,4332332.34,,,
BTC,Bitfinex,1531022400,2018-07-08 04:00:00,6726.7,6729.2,6716.9,6719.9,261.04,1755174.41,,,
BTC,Bitfinex,1531026000,2018-07-08 05:00:00,6719.9,6746.0,6719.9,6728.3,211.98,1427263.18,,,
BTC,Bitfinex,1531029600,2018-07-08 06:00:00,6728.3,6744.9,6728.25,6729.8,374.96,2525281.29,,,
BTC,Bitfinex,1531033200,2018-07-08 07:00:00,6729.8,6754.1,6729.8,6736.9,567.06,3821689.96,,,
BTC,Bitfinex,1531036800,2018-07-08 08:00:00,6736.9,6743.3,6727.6,6729.5,294.86,1985695.33,,,
BTC,Bitfinex,1531040400,2018-07-08 09:00:00,6729.5,6740.01,6729.3,6740.0,301.72,2031765.41,,,
BTC,Bitfinex,1531044000,2018-07-08 10:00:00,6740.0,6740.1,6719.1,6729.3,367.63,2473617.16,,,
BTC,Bitfinex,1531047600,2018-07-08 11:00:00,6729.3,6745.6,6721.9,6743.9,409.83,2759303.23,,,
BTC,Bitfinex,1531051200,2018-07-08 12:00:00,6743.9,6760.0,6719.1,6733.0,780.48,5264477.23,,,
BTC,Bitfinex,1531054800,2018-07-08 13:00:00,6733.0,6756.8,6701.2,6735.3,582.56,3922660.08,,,
BTC,Bitfinex,1531058400,2018-07-08 14:00:00,6735.3,6774.8,6723.8,6751.1,712.04,4804789.86,,,
BTC,Bitfinex,1531062000,2018-07-08 15:00:00,6751.1,6771.2,6744.4,6744.5,683.66,4618742.61,,,
BTC,Bitfinex,1531065600,2018-07-08 16:00:00,6744.5,6760.0,6743.6,6754.4,171.44,1157578.51,6833.681107402924,6720.682500000001,6607.683892597078
BTC,Bitfinex,1531069200,2018-07-08 17:00:00,6754.4,6767.8,6750.0,6754.3,371.63,2511746.16,6804.999437871454,6731.8125,6658.625562128546
BTC,Bitfinex,1531072800,2018-07-08 18:00:00,6754.3,6767.2,6744.4,6753.0,166.69,1126368.88,6762.687147924202,6740.4975,6718.3078520758
BTC,Bitfinex,1531076400,2018-07-08 19:00:00,6753.0,6763.4,6745.6,6758.1,106.46,719171.69,6761.840478887951,6740.3125,6718.784521112049
BTC,Bitfinex,1531080000,2018-07-08 20:00:00,6758.1,6765.5,6746.2,6747.4,133.83,904477.13,6761.763072405967,6740.2800000000025,6718.796927594034
BTC,Bitfinex,1531083600,2018-07-08 21:00:00,6747.4,6768.4,6746.9,6757.0,174.94,1181965.7,6763.644616229661,6740.975,6718.305383770342
BTC,Bitfinex,1531087200,2018-07-08 22:00:00,6757.0,6762.0,6742.8,6750.0,250.57,1691486.73,6763.980761142184,6741.12,6718.259238857816
BTC,Bitfinex,1531090800,2018-07-08 23:00:00,6750.0,6750.0,6669.9,6707.0,1270.53,8521089.09,6766.780470534408,6740.135,6713.489529465594
BTC,Bitfinex,1531094400,2018-07-09 00:00:00,6707.0,6723.7,6689.3,6712.8,523.08,3509537.08,6767.6551932728735,6739.7800000000025,6711.904806727128
BTC,Bitfinex,1531098000,2018-07-09 01:00:00,6712.8,6715.2,6688.4,6702.1,270.18,1809658.07,6770.528702406678,6738.4699999999975,6706.41129759332
BTC,Bitfinex,1531101600,2018-07-09 02:00:00,6702.1,6703.2,6686.0,6695.4,215.35,1442337.77,6773.789141458733,6736.75,6699.710858541267
BTC,Bitfinex,1531105200,2018-07-09 03:00:00,6695.4,6714.05,6692.1,6709.3,191.08,1281022.0,6774.2926977482275,6735.37,6696.44730225177
BTC,Bitfinex,1531108800,2018-07-09 04:00:00,6709.3,6709.4,6697.0,6699.2,129.4,867480.6,6775.814002609691,6733.855000000001,6691.89599739031
BTC,Bitfinex,1531112400,2018-07-09 05:00:00,6699.2,6703.1,6691.9,6699.5,248.34,1662894.34,6776.244596699733,6731.829999999999,6687.415403300265
BTC,Bitfinex,1531116000,2018-07-09 06:00:00,6699.5,6719.81,6699.5,6708.5,490.96,3293709.41,6776.352129010835,6730.789999999999,6685.2278709891625
BTC,Bitfinex,1531119600,2018-07-09 07:00:00,6708.5,6737.5,6703.94,6723.5,354.21,2380350.31,6775.0248384153565,6729.770000000001,6684.5151615846435
BTC,Bitfinex,1531123200,2018-07-09 08:00:00,6723.5,6729.69,6712.8,6712.8,361.07,2426154.07,6774.579532952664,6728.76,6682.940467047339
BTC,Bitfinex,1531126800,2018-07-09 09:00:00,6712.8,6712.88,6663.0,6687.2,1607.16,10753015.94,6775.479188542918,6726.355000000001,6677.230811457082
BTC,Bitfinex,1531130400,2018-07-09 10:00:00,6687.2,6701.2,6672.7,6690.1,461.22,3084885.98,6773.4687109871265,6723.305,6673.141289012873
BTC,Bitfinex,1531134000,2018-07-09 11:00:00,6690.1,6745.2,6690.0,6718.9,999.42,6717861.15,6771.257910740684,6722.025,6672.7920892593165
BTC,Bitfinex,1531137600,2018-07-09 12:00:00,6718.9,6723.7,6705.0,6709.4,197.22,1323614.62,6766.9542274205505,6719.775,6672.59577257945
BTC,Bitfinex,1531141200,2018-07-09 13:00:00,6709.4,6740.5,6709.3,6721.8,582.94,3919657.76,6762.621811296595,6718.15,6673.678188703405
BTC,Bitfinex,1531144800,2018-07-09 14:00:00,6721.8,6733.2,6717.6,6730.1,322.81,2170480.57,6758.935345813026,6717.004999999999,6675.074654186971
BTC,Bitfinex,1531148400,2018-07-09 15:00:00,6730.1,6740.0,6724.2,6728.0,522.81,3518631.4,6753.388151182131,6715.5,6677.611848817869
BTC,Bitfinex,1531152000,2018-07-09 16:00:00,6728.0,6728.3,6683.0,6711.51,873.01,5854927.5,6748.666808599653,6713.705500000001,6678.74419140035
BTC,Bitfinex,1531155600,2018-07-09 17:00:00,6711.51,6711.6,6674.5,6697.8,1777.13,11900209.08,6740.1216968096605,6710.7455,6681.3693031903385
BTC,Bitfinex,1531159200,2018-07-09 18:00:00,6697.8,6712.9,6685.1,6701.1,501.51,3359154.83,6731.741336567836,6708.3004999999985,6684.859663432163
BTC,Bitfinex,1531162800,2018-07-09 19:00:00,6701.1,6717.9,6696.9,6713.8,289.1,1940244.41,6732.193017041709,6708.6405,6685.08798295829
BTC,Bitfinex,1531166400,2018-07-09 20:00:00,6713.8,6713.9,6697.0,6699.1,204.09,1368157.57,6731.7796075173865,6707.955500000001,6684.1313924826145
BTC,Bitfinex,1531170000,2018-07-09 21:00:00,6699.1,6732.6,6692.7,6727.9,312.35,2095536.07,6734.4175269148145,6709.245500000003,6684.07347308519
BTC,Bitfinex,1531173600,2018-07-09 22:00:00,6727.9,6820.0,6667.8,6699.9,2440.86,16456664.06,6734.220379575465,6709.4705,6684.720620424536
BTC,Bitfinex,1531177200,2018-07-09 23:00:00,6699.9,6703.4,6616.6,6666.9,1899.46,12640783.34,6738.286282178572,6707.350500000001,6676.41471782143
BTC,Bitfinex,1531180800,2018-07-10 00:00:00,6666.9,6685.8,6638.1,6667.5,915.99,6101899.55,6741.139219892032,6705.7655,6670.391780107968
BTC,Bitfinex,1531184400,2018-07-10 01:00:00,6667.5,6675.3,6649.0,6652.0,347.38,2315030.15,6745.805498043144,6703.3905,6660.975501956856
BTC,Bitfinex,1531188000,2018-07-10 02:00:00,6652.0,6659.9,6625.0,6629.8,1056.2,7018733.36,6752.511942577692,6699.455499999999,6646.399057422306
BTC,Bitfinex,1531191600,2018-07-10 03:00:00,6629.8,6651.4,6625.8,6635.0,481.42,3195890.46,6753.783698202312,6695.030500000003,6636.277301797691
BTC,Bitfinex,1531195200,2018-07-10 04:00:00,6635.0,6654.3,6625.4,6645.0,557.69,3705018.07,6753.635895466115,6691.6405,6629.645104533885
BTC,Bitfinex,1531198800,2018-07-10 05:00:00,6645.0,6645.4,6620.8,6628.1,487.46,3235112.91,6756.597475225287,6688.6855,6620.773524774712
BTC,Bitfinex,1531202400,2018-07-10 06:00:00,6628.1,6628.1,6560.1,6596.3,2449.98,16148000.88,6762.930080121769,6683.9955,6605.060919878231
BTC,Bitfinex,1531206000,2018-07-10 07:00:00,6596.3,6609.4,6585.4,6602.6,466.21,3075487.33,6762.896447135117,6678.1805,6593.464552864882
BTC,Bitfinex,1531209600,2018-07-10 08:00:00,6602.6,6615.0,6586.4,6591.8,463.74,3060199.25,6763.601545004975,6672.3005,6580.999454995028
BTC,Bitfinex,1531213200,2018-07-10 09:00:00,6591.8,6591.8,6436.2,6443.8,3392.7,22060369.31,6790.746623551089,6658.4005000000025,6526.054376448912
BTC,Bitfinex,1531216800,2018-07-10 10:00:00,6443.8,6473.6,6427.4,6470.1,1582.59,10210614.44,6796.737040263745,6645.4005000000025,6494.063959736256
BTC,Bitfinex,1531220400,2018-07-10 11:00:00,6470.1,6475.3,6324.8,6359.2,2951.82,18853798.75,6818.16777961822,6626.960500000001,6435.753220381782
BTC,Bitfinex,1531224000,2018-07-10 12:00:00,6359.2,6373.5,6328.0,6370.5,1318.49,8381099.99,6826.986068694825,6609.910000000003,6392.833931305177
BTC,Bitfinex,1531227600,2018-07-10 13:00:00,6370.5,6397.3,6342.7,6383.8,1716.38,10945298.33,6828.338758592362,6594.210000000001,6360.08124140764
BTC,Bitfinex,1531231200,2018-07-10 14:00:00,6383.8,6392.2,6351.0,6381.0,953.95,6071932.17,6824.372101579394,6578.205,6332.037898420605
BTC,Bitfinex,1531234800,2018-07-10 15:00:00,6381.0,6388.8,6371.0,6380.1,644.82,4112828.67,6813.822600858572,6561.52,6309.217399141427
BTC,Bitfinex,1531238400,2018-07-10 16:00:00,6380.1,6410.0,6343.0,6356.7,1167.39,7435704.73,6803.41509608515,6544.4,6285.384903914849
BTC,Bitfinex,1531242000,2018-07-10 17:00:00,6356.7,6381.3,6345.2,6371.8,584.37,3717379.52,6781.6331342074145,6526.595,6271.556865792584
BTC,Bitfinex,1531245600,2018-07-10 18:00:00,6371.8,6387.0,6370.0,6380.1,259.59,1654948.61,6760.218625229073,6510.605000000001,6260.991374770928
BTC,Bitfinex,1531249200,2018-07-10 19:00:00,6380.1,6380.4,6364.5,6372.0,355.37,2265145.96,6741.611796738092,6495.860000000002,6250.108203261911
BTC,Bitfinex,1531252800,2018-07-10 20:00:00,6372.0,6409.0,6371.9,6391.1,732.65,4680640.26,6718.541267649882,6482.040000000001,6245.538732350121
BTC,Bitfinex,1531256400,2018-07-10 21:00:00,6391.1,6409.2,6370.78,6371.9,416.1,2658951.94,6695.624923107329,6468.035000000003,6240.445076892672
BTC,Bitfinex,1531260000,2018-07-10 22:00:00,6371.9,6382.0,6356.0,6367.92,394.49,2512363.93,6673.761431760839,6454.941,6236.120568239161
BTC,Bitfinex,1531263600,2018-07-10 23:00:00,6367.92,6368.0,6260.1,6301.8,2557.96,16137117.53,6650.36198320217,6438.281,6226.200016797829
BTC,Bitfinex,1531267200,2018-07-11 00:00:00,6301.8,6398.8,6287.3,6385.0,1832.93,11657881.09,6615.868427276828,6425.281,6234.693572723173
BTC,Bitfinex,1531270800,2018-07-11 01:00:00,6385.0,6392.6,6350.4,6367.1,371.4,2365874.79,6579.838439679747,6412.2310000000025,6244.623560320254
BTC,Bitfinex,1531274400,2018-07-11 02:00:00,6367.1,6372.7,6357.5,6363.9,177.34,1128743.94,6546.360970826757,6400.611000000001,6254.861029173246
BTC,Bitfinex,1531278000,2018-07-11 03:00:00,6363.9,6368.0,6335.0,6340.2,308.68,1960783.37,6502.053223075497,6387.491,6272.928776924503
BTC,Bitfinex,1531281600,2018-07-11 04:00:00,6340.2,6362.3,6312.0,6350.0,648.81,4111994.26,6442.277842598914,6375.401,6308.524157401085
BTC,Bitfinex,1531285200,2018-07-11 05:00:00,6350.0,6350.8,6291.7,6345.8,734.3,4640888.45,6430.634445569001,6370.5009999999975,6310.367554430998
BTC,Bitfinex,1531288800,2018-07-11 06:00:00,6345.8,6345.8,6286.3,6319.4,1013.76,6397616.9,6406.865848017961,6362.9659999999985,6319.06615198204
BTC,Bitfinex,1531292400,2018-07-11 07:00:00,6319.4,6374.0,6314.14,6348.3,950.03,6028350.28,6406.762744620616,6362.4209999999985,6318.0792553793835
BTC,Bitfinex,1531296000,2018-07-11 08:00:00,6348.3,6378.1,6348.2,6370.6,489.03,3111372.28,6406.771409863932,6362.426000000001,6318.080590136071
