id,bid_amount,bid_amount_btc,bid_price,ask_amount,ask_amount_btc,ask_price,coin,exchange,timestamp
149,132496.36369565,0.0304741636499995,2.3e-07,11674.99534729,0.0165784933931518,1.42e-06,XDN,Bittrex,
150,1300000.0,0.273,2.1e-07,265176.26704093,0.3792020618685299,1.43e-06,XDN,Bittrex,
151,2519348.54325,0.50386970865,2e-07,165828.48830129,0.2387930231538576,1.44e-06,XDN,Bittrex,
152,350000.0,0.063,1.8e-07,71482.75355692,0.103649992657534,1.45e-06,XDN,Bittrex,
153,797759.33178418,0.1276414930854688,1.6e-07,57589.06625,0.084080036725,1.46e-06,XDN,Bittrex,
154,8000.0,0.00104,1.3e-07,2000.0,0.00294,1.47e-06,XDN,Bittrex,
155,4156.333125,0.000498759975,1.2e-07,143129.84233378,0.21183216665399437,1.48e-06,XDN,Bittrex,
156,1160377.2098679,0.12764149308546902,1.1e-07,80832.7473882,0.120440793608418,1.49e-06,XDN,Bittrex,
157,199500.0,0.009975,5e-08,139334.06467808,0.20900109701712,1.5e-06,XDN,Bittrex,
158,4987500.0,0.14962499999999998,3e-08,13530.58552611,0.0204311841444261,1.51e-06,XDN,Bittrex,
159,24177656.37,0.4835531274,2e-08,132241.13832418,0.2010065302527536,1.52e-06,XDN,Bittrex,
160,21000000.0,0.21,1e-08,43088.0,0.06592463999999999,1.53e-06,XDN,Bittrex,
161,,,,4090.0,0.0062986000000000006,1.54e-06,XDN,Bittrex,
162,,,,203804.02716723,0.31589624210920647,1.55e-06,XDN,Bittrex,
163,,,,99789.29119971,0.1556712942715476,1.56e-06,XDN,Bittrex,
164,,,,24640.76444444,0.038686000177770796,1.57e-06,XDN,Bittrex,
165,,,,681008.89139049,1.075994048396974,1.58e-06,XDN,Bittrex,
166,,,,1115391.59827435,1.7734726412562165,1.59e-06,XDN,Bittrex,
167,,,,255320.54179307,0.408512866868912,1.6e-06,XDN,Bittrex,
168,,,,14238.22109387,0.022923535961130698,1.61e-06,XDN,Bittrex,
169,,,,33708.0,0.054606959999999996,1.62e-06,XDN,Bittrex,
170,,,,5000.0,0.008150000000000001,1.63e-06,XDN,Bittrex,
171,,,,8237.15853659,0.013508940000007599,1.64e-06,XDN,Bittrex,
172,,,,1057727.90926358,1.7452510502849072,1.65e-06,XDN,Bittrex,
173,,,,150199.30840845,0.24933085195802698,1.66e-06,XDN,Bittrex,
174,,,,179620.99608662,0.2999670634646554,1.67e-06,XDN,Bittrex,
175,,,,66800.05317826,0.1122240893394768,1.68e-06,XDN,Bittrex,
176,,,,1227250.0,2.0740525,1.69e-06,XDN,Bittrex,
177,,,,154138.08812913,0.26203474981952096,1.7e-06,XDN,Bittrex,
178,,,,36596.92788462,0.06258074668270021,1.71e-06,XDN,Bittrex,
179,,,,23066.57166606,0.039674503265623204,1.72e-06,XDN,Bittrex,
180,,,,18664.23914063,0.032289133713289904,1.73e-06,XDN,Bittrex,
181,,,,14181.31246107,0.0246754836822618,1.74e-06,XDN,Bittrex,
182,,,,139272.71618012,0.24372725331521003,1.75e-06,XDN,Bittrex,
183,,,,369388.7926388,0.650124275044288,1.76e-06,XDN,Bittrex,
184,,,,28144.87865566,0.0498164352205182,1.77e-06,XDN,Bittrex,
185,,,,30292.39786868,0.0539204682062504,1.78e-06,XDN,Bittrex,
186,,,,1238564.78885453,2.217030972049609,1.79e-06,XDN,Bittrex,
187,,,,769562.08818995,1.38521175874191,1.8e-06,XDN,Bittrex,
188,,,,306136.6291686,0.557168665086852,1.82e-06,XDN,Bittrex,
189,,,,81787.79069767,0.14967165697673612,1.83e-06,XDN,Bittrex,
190,,,,147133.7675,0.27072613219999997,1.84e-06,XDN,Bittrex,
191,,,,844094.70252425,1.5615751996698626,1.85e-06,XDN,Bittrex,
192,,,,2000.0,0.0037199999999999998,1.86e-06,XDN,Bittrex,
193,,,,11920.70846154,0.0222917248230798,1.87e-06,XDN,Bittrex,
194,,,,87144.26591259,0.16383121991566918,1.88e-06,XDN,Bittrex,
